8.371818656854770779e+00,-1.244339198568633975e+02,2.092307388924821794e+02,1.476844867447337606e+02,2.033221536907788618e+02,1.401051447487148272e-01,1.416093913314236090e+02,4.773252828929803826e+01,1.599289358431571095e+01,2.102172808179212371e-01,1.084792845474589171e+02,1.853125922765374023e+00,8.864333123910725476e+01,-4.742134752712206591e+01,1.993273618925774997e+02,-5.612995044941443412e-01,1.050692199172385557e+02,-1.254494286610983238e+02,1.374381244882513613e+02,2.142093475512473901e+02,-6.735385148923590748e+01,4.453336795232930712e+01,-5.279912150886105771e+00,-3.206710738225638835e+01
3.668868871057686110e-01,-2.936262366501504850e+00,5.520493061335328022e+00,3.419319757423739503e+00,5.087965771789927594e+00,5.128189719466428459e-02,3.616126698312235543e+00,1.324366363490788068e+00,4.969447010088973160e-01,-4.277414646845072513e-03,2.861387767891875100e+00,4.648584348039553477e-02,2.047145656807997760e+00,-9.316728952046846590e-01,4.535188371126007034e+00,7.942346044891109014e-02,2.638154422253494058e+00,-2.962888906624717933e+00,3.177334710278336249e+00,5.622504305860631213e+00,-1.528368657587023671e+00,1.300252097542561991e+00,-1.173779075473430356e-01,-7.029996794142381322e-01
1.327566899676058398e-01,-1.100610483126592376e+00,2.035827581018637034e+00,1.065636525391319367e+00,1.771556522733387817e+00,2.480509959593803562e-02,1.463686483013942885e+00,4.144987207337290092e-01,1.646391786111846278e-01,-5.824219333557567602e-02,1.021083892993521536e+00,-4.327529462979206459e-02,7.504421319767208276e-01,-2.595318477727218687e-01,1.541955512167323850e+00,1.213057649862846060e-01,8.891643032512237532e-01,-1.114011459691212735e+00,8.577680773142980497e-01,2.090065709170403352e+00,-4.794889841269446284e-01,4.789434693527852005e-01,-1.445058404665853780e-01,-2.342840704073224922e-01
-4.563462015950581901e-02,-2.733717352057636329e+00,2.992072602577167562e+00,3.806464811853073726e+00,4.045524703710708714e+00,-8.125724759123348351e-02,2.616272205222229807e+00,1.038555868301987761e+00,2.904533243983672408e-01,2.027854720361520480e-01,2.046394367161572081e+00,2.390295999763167589e-01,1.937536548347570831e+00,-1.182261139021771656e+00,5.279295665162773155e+00,-6.317570291388435733e-01,2.062739075106380771e+00,-2.744864822066053200e+00,3.765630780387430043e+00,2.984875473888706665e+00,-1.775668465650006800e+00,6.621865971383694704e-01,-6.378910960871012059e-02,-9.490196445266355640e-01
7.428236336703416542e-01,-1.138437312882535402e+01,1.607331554170050580e+01,1.513122341695671480e+01,1.773982850585521476e+01,-1.274376214198067458e-01,1.367338813105265416e+01,4.830453008612913379e+00,1.995438701551540017e+00,5.402462784230875892e-01,9.884344674156485766e+00,7.620697916144554274e-01,7.593343782069971404e+00,-4.370450766522232300e+00,1.983911108841978788e+01,-8.253794584130847989e-01,9.004092565052683739e+00,-1.144146053446797495e+01,1.371523926103600743e+01,1.618959243584583874e+01,-7.147979333545671388e+00,4.442056914489084463e+00,-8.193228172506548113e-01,-3.855095063360586938e+00
5.260698143829877216e-01,-2.457590173640516795e+00,3.680537926434981788e+00,4.016063048472449104e+00,4.809296831785889736e+00,1.258123211600888636e-01,3.016869524113724221e+00,1.209465988106227963e+00,7.351880799798915511e-01,3.358518344131514177e-01,2.621259110647122359e+00,4.222363128533022647e-01,2.312896771272045626e+00,-6.896726850176178036e-01,5.183343083334933432e+00,-1.491287488649171711e-01,2.614575246889073057e+00,-2.481199249972783072e+00,3.715898525349389914e+00,3.513808075712589574e+00,-1.279366496570946587e+00,1.326249408766924098e+00,2.668260949192465259e-01,-4.144102560546297775e-01
2.388661508173650361e-01,-3.690292714445107425e+00,6.116573119190190866e+00,4.405605075031838957e+00,6.006432034753791172e+00,9.612295867204698543e-03,4.329832853034115914e+00,1.383619860375951083e+00,4.888150911015473610e-01,1.962238053102869847e-02,3.208724776438909299e+00,7.026616599871036983e-02,2.689906822587435631e+00,-1.396637474489035968e+00,6.029836061241324430e+00,-1.955270106025382149e-01,3.100503095239218077e+00,-3.721014451264591294e+00,3.958491747093178414e+00,6.271262153310474652e+00,-1.984406358120978764e+00,1.303599448846035180e+00,-1.911894594225232169e-01,-9.395433107295154684e-01
1.626896768953785211e+00,-1.330338909224821187e+01,2.383700211298575056e+01,1.377205402476286267e+01,2.258716218120006758e+01,2.749633509189631786e-01,1.919593392344277305e+01,4.313616042173345377e+00,2.407686171293104138e+00,-5.560209630505360545e-01,1.274544738470968674e+01,-3.274565397330600480e-01,1.029215305951654535e+01,-4.142745350986610120e+00,1.927028672129591413e+01,4.492097523189543806e-01,1.168414081988389874e+01,-1.343509914903423663e+01,1.042394850948922169e+01,2.445919997828736214e+01,-6.616657937338503714e+00,6.310152956245600464e+00,-1.388429229982687252e+00,-3.310502235623080214e+00
-3.225744532509547957e-01,-5.203582778736394410e+00,1.277662874047757668e+01,4.679602394848572544e+00,8.235033927383989649e+00,-1.321901879569305771e-01,4.174711239256337691e+00,3.257018119121876332e+00,-6.412190058585374164e-01,-9.357640683689415484e-01,4.012902482620956057e+00,-1.032461536210142361e+00,2.302111256000536343e+00,-2.234968503124695971e+00,5.218717025899736406e+00,1.216015970884447350e+00,3.973202122549861492e+00,-5.255599243874024218e+00,5.738479487141583846e+00,1.348974410670558122e+01,-2.454612817014549364e+00,6.404608163352183414e-01,-3.774375817452047532e-01,-1.055389908917039987e+00
8.844439869451506953e-01,-1.994725323610759560e+01,3.194353157241180696e+01,2.367206030889913038e+01,3.226220758828508650e+01,-1.129362226852516499e-01,2.121312804239051530e+01,9.204674608343411890e+00,1.822182145683458154e+00,-1.011954715764851465e-01,1.671044932732404220e+01,8.160387155204699983e-02,1.435068745308853444e+01,-7.786513106045351407e+00,3.222440560815481803e+01,1.737355834315063852e-01,1.720989380470725294e+01,-2.011034714716113925e+01,2.295501974874741435e+01,3.257371079742487296e+01,-1.072586404540928839e+01,6.233607482091735541e+00,2.955179286966623242e-01,-4.862295529480049616e+00
