fips,1,3,17,18,20,35,40,47,53,55,57,58,61,66,71,72,76,80,86,90,400,515,516
1001,304,8,0,6,32,6,8,45,18,47,0,6,0,32,11,13,4,7,9,8,8,3,0
1003,1189,40,14,13,108,22,34,199,81,176,9,23,17,121,56,44,16,14,44,32,36,11,7
1005,145,7,0,0,14,0,4,23,4,17,0,4,0,22,6,7,0,0,5,0,4,0,0
1007,128,4,0,0,12,0,4,21,3,19,0,4,0,16,4,7,0,4,4,3,3,0,0
1009,317,8,0,5,28,5,7,52,15,50,3,6,5,38,12,13,4,6,12,10,10,4,3
1011,60,0,0,0,5,0,0,9,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0
1013,111,4,0,0,11,0,4,16,4,20,0,0,0,14,3,4,0,0,0,0,0,0,0
1015,647,23,10,9,70,13,15,110,23,87,7,12,7,79,25,17,8,14,22,15,15,6,5
1017,240,8,3,0,24,4,9,34,7,29,4,6,4,35,11,10,0,4,9,6,5,0,0
1019,162,6,0,4,15,4,3,32,5,19,0,4,0,19,6,7,0,0,6,3,4,0,0
1021,222,6,0,4,21,5,6,35,9,31,0,5,4,28,12,9,0,3,7,6,6,0,0
1023,85,3,0,0,13,0,0,10,0,13,0,0,0,15,0,5,0,0,0,0,0,0,0
1025,155,4,4,0,20,0,3,22,7,26,0,0,0,21,6,7,0,4,5,3,4,0,0
1027,86,0,0,0,10,0,0,17,0,11,0,0,0,11,4,4,0,0,0,0,0,0,0
1029,91,4,0,0,12,0,0,17,0,10,0,0,0,10,5,3,0,0,0,0,0,0,0
1031,254,8,0,0,17,4,10,43,15,37,0,6,0,35,13,9,0,0,11,7,7,0,0
1033,318,10,5,5,38,6,8,50,17,43,3,6,4,32,15,12,7,5,9,10,9,0,0
1035,81,0,0,0,8,0,0,14,0,12,0,0,0,7,0,5,0,0,0,0,0,0,0
1037,60,0,0,0,6,0,0,11,0,7,0,0,0,8,0,4,0,0,0,0,0,0,0
1039,251,7,3,0,28,4,7,44,13,39,0,7,3,24,10,10,3,4,7,7,4,0,0
1041,86,0,0,0,11,0,0,16,5,12,0,0,0,9,0,3,0,0,0,0,0,0,0
1043,463,17,3,0,39,6,14,79,36,64,5,8,7,47,22,14,7,8,17,11,8,6,4
1045,267,10,0,5,24,6,8,46,13,39,0,6,0,34,11,12,3,5,9,3,7,0,0
1047,258,6,3,4,31,0,11,41,6,37,4,8,0,43,8,11,0,0,7,5,7,0,0
1049,340,10,4,6,39,5,9,54,14,42,4,10,5,39,15,12,5,8,13,9,9,4,3
1051,436,15,5,7,34,9,14,64,33,58,4,11,6,49,17,18,6,8,14,17,10,4,0
1053,210,6,0,5,22,5,8,36,7,29,0,4,0,25,6,7,0,3,7,7,8,0,0
1055,640,20,7,7,62,11,17,105,30,77,7,18,9,79,30,24,11,9,23,15,11,3,0
1057,105,0,0,0,12,0,0,16,3,13,0,0,0,14,0,5,0,0,3,0,0,0,0
1059,162,4,0,4,16,0,5,28,11,20,0,4,0,13,10,8,0,3,5,5,5,0,0
1061,165,6,0,0,12,4,6,34,11,25,0,3,0,15,8,6,0,0,4,0,4,0,0
1063,56,0,0,0,6,0,0,9,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0
1065,80,0,0,0,8,0,4,11,0,10,0,3,0,13,3,5,0,0,0,0,3,0,0
1067,109,4,0,0,8,0,4,18,7,13,0,0,0,15,0,7,0,0,4,0,0,0,0
1069,564,20,5,10,60,9,17,85,28,73,7,17,9,81,20,24,9,7,18,10,16,4,0
1071,324,9,5,4,30,6,11,62,14,41,0,8,7,28,13,15,3,6,13,10,8,0,0
1073,3478,94,29,55,300,67,101,477,120,547,30,88,48,549,137,122,47,68,121,79,138,31,23
1075,100,0,0,0,13,0,4,18,5,16,0,0,0,11,4,0,0,0,4,0,3,0,0
1077,524,14,7,6,52,9,13,84,32,71,3,14,8,53,25,22,8,9,23,13,22,4,0
1079,203,6,0,0,27,3,4,34,11,24,0,5,0,22,8,6,0,5,9,6,5,0,0
1081,548,18,5,8,48,9,15,70,19,82,6,14,9,72,19,21,9,19,19,17,14,6,5
1083,484,12,5,8,40,6,11,70,24,64,4,11,4,56,23,21,8,13,20,17,17,5,3
1085,71,0,0,0,9,0,0,11,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0
1087,121,3,0,0,17,0,4,20,0,14,0,4,0,21,3,5,0,0,0,0,0,0,0
1089,1762,50,15,25,158,28,54,240,85,270,15,49,27,190,70,70,23,45,76,55,70,20,14
1091,119,0,0,0,15,0,0,18,4,17,0,0,0,20,4,4,0,0,4,0,0,0,0
1093,201,7,0,0,21,4,6,33,7,30,0,5,4,22,8,7,4,0,7,4,4,0,0
1095,512,16,4,5,50,10,13,90,23,62,5,11,8,52,27,19,9,20,20,14,16,7,5
1097,2145,60,26,30,222,57,60,329,104,308,20,44,29,247,92,84,29,32,68,53,54,16,9
1099,127,0,0,0,17,0,5,17,4,20,0,3,0,17,0,0,0,0,3,3,5,0,0
1101,1073,27,11,20,102,18,32,136,41,163,12,30,15,158,40,43,13,18,41,25,33,10,7
1103,688,22,8,8,61,6,18,111,41,91,5,15,10,95,31,26,8,11,30,19,16,5,0
1105,51,0,0,0,5,0,0,7,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0
1107,115,4,0,0,10,0,3,18,4,21,0,0,0,13,4,6,0,0,3,0,4,0,0
1109,156,6,0,0,12,0,6,20,9,23,0,4,0,22,4,5,0,4,5,5,5,0,0
1111,135,3,0,0,14,0,5,19,4,16,0,3,0,18,6,5,0,0,4,6,0,0,0
1113,300,8,4,5,30,5,10,49,8,42,0,8,0,33,11,12,4,4,10,9,9,0,0
1115,486,13,5,8,43,9,12,80,27,74,4,11,6,58,21,18,8,8,15,13,13,5,4
1117,939,28,7,13,84,14,24,105,50,144,6,20,14,154,39,39,16,23,33,25,38,11,8
1119,71,0,0,0,8,0,0,10,0,11,0,0,0,15,0,3,0,0,0,0,0,0,0
1121,454,18,5,7,49,7,14,75,17,63,4,7,8,53,19,17,7,9,17,10,13,5,4
1123,271,8,0,4,24,0,9,46,12,31,3,6,3,30,7,12,4,5,12,8,6,0,0
1125,888,22,7,14,85,12,28,125,28,137,9,24,13,136,32,41,11,18,27,23,27,8,6
1127,447,13,5,5,37,9,14,89,17,50,5,8,4,58,14,18,7,7,14,14,7,4,3
1129,89,0,0,0,9,0,4,13,4,9,0,0,0,9,4,4,0,0,4,0,0,0,0
1131,68,0,0,0,7,0,0,9,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0
1133,146,5,0,0,14,0,4,26,7,17,0,4,0,16,7,5,4,0,5,0,0,0,0
2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1128,33,12,17,101,28,30,122,43,185,10,38,19,123,47,50,20,38,50,31,52,14,11
