weights
5.0405836753306
1.59805800808285
11.5319508229007
12.6550284247991
1.92465219911341
18.6743816567368
3.71333888456535
-2.57980198487729
-0.101936079307869
5.04023736598735
-4.11876162830312
-2.63343894516845
1.26048159436014
-1.0935318848422
-1.08154693800288
0.365335184180669
0.030357936742142
5.54140127057362
-10.842444261607
1.59502037398999
-11.3094947516477
0.128095340801212
-2.18070164634356
-14.9647892887188
-2.77752436224277
