"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"Mississippi","2009","00    ","Total for all sectors","59607","904037","28452219","28",
"Mississippi","2009","11    ","Agriculture, forestry, fishing and hunting","702","4231","138196","28",
"Mississippi","2009","113   ","Forestry and logging","489","3141","95986","28",
"Mississippi","2009","1131  ","Timber tract operations","35","218","6058","28",
"Mississippi","2009","11311 ","Timber tract operations","35","218","6058","28",
"Mississippi","2009","113110","Timber tract operations","35","218","6058","28",
"Mississippi","2009","1132  ","Forest nurseries and gathering of forest products","1","0","0","28",
"Mississippi","2009","113210","Forest nurseries and gathering of forest products","1","0","0","28",
"Mississippi","2009","1133  ","Logging","453","2912","89063","28",
"Mississippi","2009","114   ","Fishing, hunting and trapping","8","42","792","28",
"Mississippi","2009","1141  ","Fishing","6","34","583","28",
"Mississippi","2009","114111","Finfish fishing","5","33","576","28",
"Mississippi","2009","114112","Shellfish fishing","1","0","0","28",
"Mississippi","2009","114210","Hunting and trapping","2","0","0","28",
"Mississippi","2009","115   ","Support activities for agriculture and forestry","205","1048","41418","28",
"Mississippi","2009","115111","Cotton ginning","14","27","966","28",
"Mississippi","2009","115114","Postharvest crop activities (except cotton ginning)","7","173","4134","28",
"Mississippi","2009","11521 ","Support activities for animal production","16","0","0","28",
"Mississippi","2009","11531 ","Support activities for forestry","89","291","14829","28",
"Mississippi","2009","211   ","Oil and gas extraction","79","989","82725","28",
"Mississippi","2009","2111  ","Oil and gas extraction","79","989","82725","28",
"Mississippi","2009","211112","Natural gas liquid extraction","4","0","0","28",
"Mississippi","2009","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","32","416","12028","28",
"Mississippi","2009","11321 ","Forest nurseries and gathering of forest products","1","0","0","28",
"Mississippi","2009","11331 ","Logging","453","2912","89063","28",
"Mississippi","2009","113310","Logging","453","2912","89063","28",
"Mississippi","2009","11411 ","Fishing","6","34","583","28",
"Mississippi","2009","1142  ","Hunting and trapping","2","0","0","28",
"Mississippi","2009","11421 ","Hunting and trapping","2","0","0","28",
"Mississippi","2009","1151  ","Support activities for crop production","100","531","20360","28",
"Mississippi","2009","11511 ","Support activities for crop production","100","531","20360","28",
"Mississippi","2009","115112","Soil preparation, planting, and cultivating","68","300","14449","28",
"Mississippi","2009","115113","Crop harvesting, primarily by machine","5","0","0","28",
"Mississippi","2009","115115","Farm labor contractors and crew leaders","2","0","0","28",
"Mississippi","2009","115116","Farm management services","4","0","0","28",
"Mississippi","2009","1152  ","Support activities for animal production","16","0","0","28",
"Mississippi","2009","115210","Support activities for animal production","16","0","0","28",
"Mississippi","2009","1153  ","Support activities for forestry","89","291","14829","28",
"Mississippi","2009","115310","Support activities for forestry","89","291","14829","28",
"Mississippi","2009","21    ","Mining, quarrying, and oil and gas extraction","364","5252","297463","28",
"Mississippi","2009","21111 ","Oil and gas extraction","79","989","82725","28",
"Mississippi","2009","211111","Crude petroleum and natural gas extraction","75","916","76286","28",
"Mississippi","2009","212   ","Mining (except oil and gas)","41","684","27114","28",
"Mississippi","2009","2121  ","Coal mining","3","0","0","28",
"Mississippi","2009","21211 ","Coal mining","3","0","0","28",
"Mississippi","2009","212111","Bituminous coal and lignite surface mining","2","0","0","28",
"Mississippi","2009","212112","Bituminous coal underground mining","1","0","0","28",
"Mississippi","2009","2123  ","Nonmetallic mineral mining and quarrying","38","477","14036","28",
"Mississippi","2009","21231 ","Stone mining and quarrying","5","56","1887","28",
"Mississippi","2009","212312","Crushed and broken limestone mining and quarrying","5","56","1887","28",
"Mississippi","2009","212399","All other nonmetallic mineral mining","1","0","0","28",
"Mississippi","2009","212321","Construction sand and gravel mining","29","312","8525","28",
"Mississippi","2009","212325","Clay and ceramic and refractory minerals mining","3","0","0","28",
"Mississippi","2009","21239 ","Other nonmetallic mineral mining and quarrying","1","0","0","28",
"Mississippi","2009","213   ","Support activities for mining","244","3579","187624","28",
"Mississippi","2009","2131  ","Support activities for mining","244","3579","187624","28",
"Mississippi","2009","21311 ","Support activities for mining","244","3579","187624","28",
"Mississippi","2009","213111","Drilling oil and gas wells","40","0","0","28",
"Mississippi","2009","213112","Support activities for oil and gas operations","199","2105","101989","28",
"Mississippi","2009","213113","Support activities for coal mining","2","0","0","28",
"Mississippi","2009","213115","Support activities for nonmetallic minerals (except fuels) mining","2","0","0","28",
"Mississippi","2009","22    ","Utilities","579","9342","659695","28",
"Mississippi","2009","2211  ","Electric power generation, transmission and distribution","210","6851","580166","28",
"Mississippi","2009","22111 ","Electric power generation","14","1391","138490","28",
"Mississippi","2009","221112","Fossil fuel electric power generation","13","766","60270","28",
"Mississippi","2009","22112 ","Electric power transmission, control, and distribution","196","5460","441676","28",
"Mississippi","2009","221122","Electric power distribution","196","5460","441676","28",
"Mississippi","2009","22121 ","Natural gas distribution","42","0","36516","28",
"Mississippi","2009","221210","Natural gas distribution","42","0","36516","28",
"Mississippi","2009","221310","Water supply and irrigation systems","304","1119","25481","28",
"Mississippi","2009","22133 ","Steam and air-conditioning supply","1","0","0","28",
"Mississippi","2009","221330","Steam and air-conditioning supply","1","0","0","28",
"Mississippi","2009","2361  ","Residential building construction","828","3739","89687","28",
"Mississippi","2009","236116","New multifamily housing construction (except operative builders)","17","210","7964","28",
"Mississippi","2009","2362  ","Nonresidential building construction","389","7034","319195","28",
"Mississippi","2009","23621 ","Industrial building construction","37","780","27158","28",
"Mississippi","2009","236220","Commercial and institutional building construction","352","6254","292037","28",
"Mississippi","2009","237   ","Heavy and civil engineering construction","490","10613","463873","28",
"Mississippi","2009","2371  ","Utility system construction","193","5223","249590","28",
"Mississippi","2009","23711 ","Water and sewer line and related structures construction","122","1571","60340","28",
"Mississippi","2009","237110","Water and sewer line and related structures construction","122","1571","60340","28",
"Mississippi","2009","23712 ","Oil and gas pipeline and related structures construction","23","1508","83211","28",
"Mississippi","2009","237990","Other heavy and civil engineering construction","59","509","21959","28",
"Mississippi","2009","213114","Support activities for metal mining","1","0","0","28",
"Mississippi","2009","23799 ","Other heavy and civil engineering construction","59","509","21959","28",
"Mississippi","2009","221   ","Utilities","579","9342","659695","28",
"Mississippi","2009","221113","Nuclear electric power generation","1","0","0","28",
"Mississippi","2009","2212  ","Natural gas distribution","42","0","36516","28",
"Mississippi","2009","2213  ","Water, sewage and other systems","327","1662","43013","28",
"Mississippi","2009","22131 ","Water supply and irrigation systems","304","1119","25481","28",
"Mississippi","2009","22132 ","Sewage treatment facilities","22","534","17311","28",
"Mississippi","2009","221320","Sewage treatment facilities","22","534","17311","28",
"Mississippi","2009","23    ","Construction","4564","46548","1726379","28",
"Mississippi","2009","236   ","Construction of buildings","1217","10773","408882","28",
"Mississippi","2009","23611 ","Residential building construction","828","3739","89687","28",
"Mississippi","2009","236115","New single-family housing construction (except operative builders)","408","1828","37915","28",
"Mississippi","2009","236117","New housing operative builders","148","913","25061","28",
"Mississippi","2009","236118","Residential remodelers","255","788","18747","28",
"Mississippi","2009","236210","Industrial building construction","37","780","27158","28",
"Mississippi","2009","23622 ","Commercial and institutional building construction","352","6254","292037","28",
"Mississippi","2009","237120","Oil and gas pipeline and related structures construction","23","1508","83211","28",
"Mississippi","2009","23713 ","Power and communication line and related structures construction","48","2144","106039","28",
"Mississippi","2009","237130","Power and communication line and related structures construction","48","2144","106039","28",
"Mississippi","2009","2372  ","Land subdivision","87","418","13439","28",
"Mississippi","2009","23721 ","Land subdivision","87","418","13439","28",
"Mississippi","2009","237210","Land subdivision","87","418","13439","28",
"Mississippi","2009","2373  ","Highway, street, and bridge construction","151","4463","178885","28",
"Mississippi","2009","23731 ","Highway, street, and bridge construction","151","4463","178885","28",
"Mississippi","2009","237310","Highway, street, and bridge construction","151","4463","178885","28",
"Mississippi","2009","2379  ","Other heavy and civil engineering construction","59","509","21959","28",
"Mississippi","2009","238   ","Specialty trade contractors","2857","25162","853624","28",
"Mississippi","2009","2381  ","Foundation, structure, and building exterior contractors","555","4571","131202","28",
"Mississippi","2009","23811 ","Poured concrete foundation and structure contractors","114","936","29514","28",
"Mississippi","2009","238110","Poured concrete foundation and structure contractors","114","936","29514","28",
"Mississippi","2009","23812 ","Structural steel and precast concrete contractors","36","476","16186","28",
"Mississippi","2009","238120","Structural steel and precast concrete contractors","36","476","16186","28",
"Mississippi","2009","23813 ","Framing contractors","51","233","5391","28",
"Mississippi","2009","238130","Framing contractors","51","233","5391","28",
"Mississippi","2009","23814 ","Masonry contractors","116","966","17653","28",
"Mississippi","2009","238140","Masonry contractors","116","966","17653","28",
"Mississippi","2009","23815 ","Glass and glazing contractors","37","0","12149","28",
"Mississippi","2009","238150","Glass and glazing contractors","37","0","12149","28",
"Mississippi","2009","23816 ","Roofing contractors","118","1102","34988","28",
"Mississippi","2009","238160","Roofing contractors","118","1102","34988","28",
"Mississippi","2009","23817 ","Siding contractors","40","114","2594","28",
"Mississippi","2009","238170","Siding contractors","40","114","2594","28",
"Mississippi","2009","23819 ","Other foundation, structure, and building exterior contractors","43","388","12727","28",
"Mississippi","2009","238190","Other foundation, structure, and building exterior contractors","43","388","12727","28",
"Mississippi","2009","2382  ","Building equipment contractors","1248","13206","499413","28",
"Mississippi","2009","23821 ","Electrical contractors and other wiring installation contractors","477","5334","213501","28",
"Mississippi","2009","238210","Electrical contractors and other wiring installation contractors","477","5334","213501","28",
"Mississippi","2009","23822 ","Plumbing, heating, and air-conditioning contractors","712","7265","256518","28",
"Mississippi","2009","238220","Plumbing, heating, and air-conditioning contractors","712","7265","256518","28",
"Mississippi","2009","23829 ","Other building equipment contractors","59","607","29394","28",
"Mississippi","2009","238290","Other building equipment contractors","59","607","29394","28",
"Mississippi","2009","2383  ","Building finishing contractors","551","3670","106298","28",
"Mississippi","2009","23831 ","Drywall and insulation contractors","124","1352","45212","28",
"Mississippi","2009","238310","Drywall and insulation contractors","124","1352","45212","28",
"Mississippi","2009","23832 ","Painting and wall covering contractors","177","1156","32033","28",
"Mississippi","2009","238320","Painting and wall covering contractors","177","1156","32033","28",
"Mississippi","2009","23833 ","Flooring contractors","63","174","4835","28",
"Mississippi","2009","238330","Flooring contractors","63","174","4835","28",
"Mississippi","2009","238350","Finish carpentry contractors","122","458","11203","28",
"Mississippi","2009","2389  ","Other specialty trade contractors","503","3715","116711","28",
"Mississippi","2009","23834 ","Tile and terrazzo contractors","36","286","5924","28",
"Mississippi","2009","238340","Tile and terrazzo contractors","36","286","5924","28",
"Mississippi","2009","23835 ","Finish carpentry contractors","122","458","11203","28",
"Mississippi","2009","23839 ","Other building finishing contractors","29","244","7091","28",
"Mississippi","2009","238390","Other building finishing contractors","29","244","7091","28",
"Mississippi","2009","311119","Other animal food manufacturing","19","477","16562","28",
"Mississippi","2009","23891 ","Site preparation contractors","339","2537","80318","28",
"Mississippi","2009","238910","Site preparation contractors","339","2537","80318","28",
"Mississippi","2009","23899 ","All other specialty trade contractors","164","1178","36393","28",
"Mississippi","2009","238990","All other specialty trade contractors","164","1178","36393","28",
"Mississippi","2009","31-33 ","Manufacturing","2431","149363","5637888","28",
"Mississippi","2009","311   ","Food manufacturing","176","23470","591271","28",
"Mississippi","2009","3111  ","Animal food manufacturing","20","611","22403","28",
