"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"Commonwealth of the Northern Mariana Islands","2008","00    ","Total for all sectors","1229","11974","137534","69",
"Commonwealth of the Northern Mariana Islands","2008","11    ","Agriculture, forestry, fishing and hunting","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","114   ","Fishing, hunting and trapping","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","1141  ","Fishing","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","11411 ","Fishing","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","114111","Finfish fishing","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","21    ","Mining, quarrying, and oil and gas extraction","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","212   ","Mining (except oil and gas)","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","2123  ","Nonmetallic mineral mining and quarrying","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","212321","Construction sand and gravel mining","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","212325","Clay and ceramic and refractory minerals mining","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","22    ","Utilities","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","221   ","Utilities","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","2211  ","Electric power generation, transmission and distribution","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","22111 ","Electric power generation","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","221119","Other electric power generation","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","23    ","Construction","70","299","4148","69",
"Commonwealth of the Northern Mariana Islands","2008","236   ","Construction of buildings","34","154","1940","69",
"Commonwealth of the Northern Mariana Islands","2008","2361  ","Residential building construction","20","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","23611 ","Residential building construction","20","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","236115","New single-family housing construction (except operative builders)","4","0","98","69",
"Commonwealth of the Northern Mariana Islands","2008","236117","New housing operative builders","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2008","236118","Residential remodelers","14","22","208","69",
"Commonwealth of the Northern Mariana Islands","2008","2362  ","Nonresidential building construction","14","0","757","69",
