"GEO_TTL","YEAR","NAICS1997","NAICS1997_TTL","ESTAB","EMP","PAYANN","state",
"South Carolina","2002","3324  ","Boiler, tank & shipping container mfg","19","1042","43619","45",
"South Carolina","2002","33241 ","Power boiler & heat exchanger mfg","4","327","13896","45",
"South Carolina","2002","332410","Power boiler & heat exchanger mfg","4","327","13896","45",
"South Carolina","2002","33242 ","Metal tank (heavy gauge) mfg","5","197","8701","45",
"South Carolina","2002","332420","Metal tank (heavy gauge) mfg","5","197","8701","45",
"South Carolina","2002","3335  ","Metalworking machinery mfg","95","2840","101719","45",
"South Carolina","2002","33351 ","Metalworking machinery mfg","95","2840","101719","45",
"South Carolina","2002","333511","Industrial mold mfg","12","644","25530","45",
"South Carolina","2002","333512","Machine tool (metal cutting types) mfg","5","0","0","45",
"South Carolina","2002","333513","Machine tool (metal forming types) mfg","3","0","0","45",
"South Carolina","2002","335122","Commercial electric lighting fixture mfg","2","0","0","45",
"South Carolina","2002","335110","Electric lamp bulb & part mfg","3","0","0","45",
"South Carolina","2002","33512 ","Lighting fixture mfg","11","0","0","45",
"South Carolina","2002","335121","Residential electric lighting fixture mfg","5","481","22329","45",
"South Carolina","2002","335129","Other lighting equipment mfg","4","0","0","45",
"South Carolina","2002","33711 ","Wood kitchen cabinet & countertop mfg","159","1003","23331","45",
"South Carolina","2002","336999","All other transportation equipment mfg","2","0","0","45",
"South Carolina","2002","337   ","Furniture & related product mfg","262","4951","129659","45",
"South Carolina","2002","3371  ","HH & institutional furniture & kitchen cabinet mfg","215","3526","82573","45",
"South Carolina","2002","42133 ","Roofing, siding & insulation material whsle","29","325","11248","45",
"South Carolina","2002","421310","Lumber, plywood, millwork & wood panel whsle","99","1771","65576","45",
"South Carolina","2002","42132 ","Brick & related construction material whsle","38","278","9506","45",
"South Carolina","2002","421320","Brick & related construction material whsle","38","278","9506","45",
"South Carolina","2002","422130","Industrial & personal service paper whsle","71","996","34684","45",
"South Carolina","2002","42212 ","Stationery & office supplies whsle","73","695","24076","45",
"South Carolina","2002","422120","Stationery & office supplies whsle","73","695","24076","45",
"South Carolina","2002","42213 ","Industrial & personal service paper whsle","71","996","34684","45",
"South Carolina","2002","441120","Used car dealers","541","2049","55736","45",
"South Carolina","2002","44111 ","New car dealers","430","14544","579395","45",
"South Carolina","2002","441110","New car dealers","430","14544","579395","45",
"South Carolina","2002","44112 ","Used car dealers","541","2049","55736","45",
"South Carolina","2002","4412  ","Other motor vehicle dealers","298","2567","65522","45",
"South Carolina","2002","446191","Food (health) supplement stores","104","703","9338","45",
