"GEO_TTL","YEAR","NAICS1997","NAICS1997_TTL","ESTAB","EMP","PAYANN","state",
"Wisconsin","2000","212321","Construction sand & gravel mining","66","0","0","55",
"Wisconsin","2000","212322","Industrial sand mining","5","144","5431","55",
"Wisconsin","2000","212324","Kaolin & ball clay mining","1","0","0","55",
"Wisconsin","2000","213   ","Mining support activities","16","0","0","55",
"Wisconsin","2000","2131  ","Mining support activities","16","0","0","55",
"Wisconsin","2000","2355  ","Carpentry & floor contractors","1790","8166","232336","55",
"Wisconsin","2000","23551 ","Carpentry contractors","1405","5970","167174","55",
"Wisconsin","2000","235510","Carpentry contractors","1405","5970","167174","55",
"Wisconsin","2000","23552 ","Floor laying & other floor contractors","385","2196","65162","55",
"Wisconsin","2000","235520","Floor laying & other floor contractors","385","2196","65162","55",
"Wisconsin","2000","235810","Water well drilling contractors","124","620","24832","55",
"Wisconsin","2000","235710","Concrete contractors","909","4865","218814","55",
"Wisconsin","2000","2358  ","Water well drilling contractors","124","620","24832","55",
"Wisconsin","2000","23581 ","Water well drilling contractors","124","620","24832","55",
"Wisconsin","2000","23592 ","Glass & glazing contractors","96","1364","52383","55",
"Wisconsin","2000","2359  ","Other special trade contractors","1570","9836","401821","55",
"Wisconsin","2000","23591 ","Structural steel erection contractors","95","1035","52504","55",
"Wisconsin","2000","235910","Structural steel erection contractors","95","1035","52504","55",
"Wisconsin","2000","235920","Glass & glazing contractors","96","1364","52383","55",
"Wisconsin","2000","311119","Other animal food mfg","69","0","0","55",
"Wisconsin","2000","3111  ","Animal food mfg","76","2704","87080","55",
"Wisconsin","2000","31111 ","Animal food mfg","76","2704","87080","55",
"Wisconsin","2000","311111","Dog & cat food mfg","7","0","0","55",
"Wisconsin","2000","3112  ","Grain & oilseed milling","18","0","0","55",
"Wisconsin","2000","3114  ","Fruit & veg preserving & specialty food mfg","99","9826","364249","55",
"Wisconsin","2000","311330","Confectionery mfg from purchased chocolate","33","0","0","55",
"Wisconsin","2000","31134 ","Nonchocolate confectionery mfg","16","0","0","55",
"Wisconsin","2000","311340","Nonchocolate confectionery mfg","16","0","0","55",
"Wisconsin","2000","31171 ","Seafood product preparation & packaging","10","0","0","55",
"Wisconsin","2000","31141 ","Frozen food mfg","33","6147","197965","55",
"Wisconsin","2000","311615","Poultry processing","8","2679","74932","55",
