"GEO_TTL","YEAR","NAICS1997","NAICS1997_TTL","ESTAB","EMP","PAYANN","state",
"South Carolina","2000","32212 ","Paper mills","6","4109","241398","45",
"South Carolina","2000","322121","Paper (except newsprint) mills","6","4109","241398","45",
"South Carolina","2000","32213 ","Paperboard mills","6","2291","118288","45",
"South Carolina","2000","322130","Paperboard mills","6","2291","118288","45",
"South Carolina","2000","3222  ","Converted paper product mfg","89","7639","255709","45",
"South Carolina","2000","3254  ","Pharmaceutical & medicine mfg","19","3641","128749","45",
"South Carolina","2000","32541 ","Pharmaceutical & medicine mfg","19","3641","128749","45",
"South Carolina","2000","32733 ","Concrete pipe, brick & block mfg","17","770","25752","45",
"South Carolina","2000","325411","Medicinal & botanical mfg","3","0","0","45",
"South Carolina","2000","325412","Pharmaceutical preparation mfg","13","0","0","45",
"South Carolina","2000","327320","Ready-mix concrete mfg","71","1204","40908","45",
"South Carolina","2000","327331","Concrete block & brick mfg","14","0","0","45",
"South Carolina","2000","33241 ","Power boiler & heat exchanger mfg","6","439","17275","45",
"South Carolina","2000","327332","Concrete pipe mfg","3","0","0","45",
"South Carolina","2000","32739 ","Other concrete product mfg","38","1128","33469","45",
"South Carolina","2000","3324  ","Boiler, tank & shipping container mfg","20","1200","48921","45",
"South Carolina","2000","332410","Power boiler & heat exchanger mfg","6","439","17275","45",
"South Carolina","2000","33351 ","Metalworking machinery mfg","103","3668","131054","45",
"South Carolina","2000","33242 ","Metal tank (heavy gauge) mfg","6","262","9077","45",
"South Carolina","2000","332420","Metal tank (heavy gauge) mfg","6","262","9077","45",
"South Carolina","2000","3335  ","Metalworking machinery mfg","103","3668","131054","45",
"South Carolina","2000","333511","Industrial mold mfg","14","0","0","45",
"South Carolina","2000","333512","Machine tool (metal cutting types) mfg","3","0","0","45",
"South Carolina","2000","3352  ","Household appliance mfg","7","2758","94539","45",
"South Carolina","2000","333513","Machine tool (metal forming types) mfg","3","0","0","45",
"South Carolina","2000","335122","Commercial electric lighting fixture mfg","2","0","0","45",
"South Carolina","2000","335129","Other lighting equipment mfg","3","0","0","45",
"South Carolina","2000","33711 ","Wood kitchen cabinet & countertop mfg","101","743","17135","45",
"South Carolina","2000","33522 ","Major appliance mfg","7","2758","94539","45",
"South Carolina","2000","335221","Household cooking appliance mfg","4","0","0","45",
"South Carolina","2000","3371  ","HH & institutional furniture & kitchen cabinet mfg","167","4008","91036","45",
"South Carolina","2000","337110","Wood kitchen cabinet & countertop mfg","101","743","17135","45",
"South Carolina","2000","4214  ","Professional & commercial equip & supp whsle","410","7034","334111","45",
"South Carolina","2000","33712 ","Household & institutional furniture mfg","66","3265","73901","45",
"South Carolina","2000","42139 ","Other construction material whsle","29","237","7205","45",
"South Carolina","2000","421390","Other construction material whsle","29","237","7205","45",
"South Carolina","2000","42141 ","Photographic equipment & supplies whsle","7","326","9840","45",
"South Carolina","2000","42231 ","Piece goods, notions & other dry goods whsle","87","1246","40897","45",
"South Carolina","2000","421410","Photographic equipment & supplies whsle","7","326","9840","45",
"South Carolina","2000","422210","Drugs & druggists' sundries whsle","60","677","32429","45",
"South Carolina","2000","4223  ","Apparel, piece goods &","196","3400","113778","45",
"South Carolina","2000","441222","Boat dealers","132","965","26022","45",
"South Carolina","2000","422310","Piece goods, notions & other dry goods whsle","87","1246","40897","45",
"South Carolina","2000","44122 ","Motorcycle & boat & other MV dealers","248","2060","50936","45",
"South Carolina","2000","441221","Motorcycle dealers","79","524","15784","45",
