"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"Idaho","2011","00    ","Total for all sectors","42399","482722","16889380","16",
"Idaho","2011","11    ","Agriculture, forestry, fishing and hunting","445","3357","105068","16",
"Idaho","2011","11311 ","Timber tract operations","4","0","0","16",
"Idaho","2011","23814 ","Masonry contractors","149","491","14408","16",
"Idaho","2011","23815 ","Glass and glazing contractors","27","187","7480","16",
"Idaho","2011","238160","Roofing contractors","131","593","22451","16",
"Idaho","2011","23833 ","Flooring contractors","106","306","6179","16",
"Idaho","2011","113   ","Forestry and logging","244","1290","54322","16",
"Idaho","2011","1142  ","Hunting and trapping","3","0","0","16",
"Idaho","2011","1131  ","Timber tract operations","4","0","0","16",
"Idaho","2011","113110","Timber tract operations","4","0","0","16",
"Idaho","2011","1132  ","Forest nurseries and gathering of forest products","3","2","88","16",
"Idaho","2011","11321 ","Forest nurseries and gathering of forest products","3","2","88","16",
"Idaho","2011","113210","Forest nurseries and gathering of forest products","3","2","88","16",
"Idaho","2011","1133  ","Logging","237","1263","53779","16",
"Idaho","2011","11331 ","Logging","237","1263","53779","16",
"Idaho","2011","113310","Logging","237","1263","53779","16",
"Idaho","2011","114   ","Fishing, hunting and trapping","11","0","276","16",
"Idaho","2011","1141  ","Fishing","8","0","167","16",
"Idaho","2011","11411 ","Fishing","8","0","167","16",
"Idaho","2011","115115","Farm labor contractors and crew leaders","6","0","0","16",
"Idaho","2011","114111","Finfish fishing","6","0","138","16",
"Idaho","2011","114112","Shellfish fishing","2","0","0","16",
"Idaho","2011","11421 ","Hunting and trapping","3","0","0","16",
"Idaho","2011","114210","Hunting and trapping","3","0","0","16",
"Idaho","2011","11521 ","Support activities for animal production","42","153","4712","16",
"Idaho","2011","115   ","Support activities for agriculture and forestry","190","2054","50470","16",
"Idaho","2011","1151  ","Support activities for crop production","99","1496","34490","16",
"Idaho","2011","11511 ","Support activities for crop production","99","1496","34490","16",
"Idaho","2011","115112","Soil preparation, planting, and cultivating","55","116","5673","16",
"Idaho","2011","115113","Crop harvesting, primarily by machine","8","29","1362","16",
"Idaho","2011","115114","Postharvest crop activities (except cotton ginning)","22","845","19865","16",
"Idaho","2011","115116","Farm management services","8","0","0","16",
"Idaho","2011","21111 ","Oil and gas extraction","3","0","0","16",
"Idaho","2011","1152  ","Support activities for animal production","42","153","4712","16",
"Idaho","2011","115210","Support activities for animal production","42","153","4712","16",
"Idaho","2011","1153  ","Support activities for forestry","49","405","11268","16",
"Idaho","2011","11531 ","Support activities for forestry","49","405","11268","16",
"Idaho","2011","212231","Lead ore and zinc ore mining","4","0","0","16",
"Idaho","2011","115310","Support activities for forestry","49","405","11268","16",
"Idaho","2011","21    ","Mining, quarrying, and oil and gas extraction","118","2561","189380","16",
"Idaho","2011","211   ","Oil and gas extraction","3","0","0","16",
"Idaho","2011","2111  ","Oil and gas extraction","3","0","0","16",
