"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"South Dakota","2010","00    ","Total for all sectors","25622","329163","10843236","46",
"South Dakota","2010","11    ","Agriculture, forestry, fishing and hunting","126","546","17746","46",
"South Dakota","2010","113   ","Forestry and logging","24","45","1618","46",
"South Dakota","2010","1133  ","Logging","24","45","1618","46",
"South Dakota","2010","11331 ","Logging","24","45","1618","46",
"South Dakota","2010","113310","Logging","24","45","1618","46",
"South Dakota","2010","114   ","Fishing, hunting and trapping","14","50","945","46",
"South Dakota","2010","1141  ","Fishing","3","0","0","46",
"South Dakota","2010","11411 ","Fishing","3","0","0","46",
"South Dakota","2010","114111","Finfish fishing","2","0","0","46",
"South Dakota","2010","114112","Shellfish fishing","1","0","0","46",
"South Dakota","2010","1142  ","Hunting and trapping","11","0","641","46",
"South Dakota","2010","11421 ","Hunting and trapping","11","0","641","46",
"South Dakota","2010","114210","Hunting and trapping","11","0","641","46",
"South Dakota","2010","115   ","Support activities for agriculture and forestry","88","451","15183","46",
"South Dakota","2010","1151  ","Support activities for crop production","66","403","14307","46",
"South Dakota","2010","11511 ","Support activities for crop production","66","403","14307","46",
"South Dakota","2010","115112","Soil preparation, planting, and cultivating","35","196","6738","46",
"South Dakota","2010","115113","Crop harvesting, primarily by machine","8","40","1372","46",
"South Dakota","2010","115114","Postharvest crop activities (except cotton ginning)","13","0","0","46",
"South Dakota","2010","115115","Farm labor contractors and crew leaders","3","0","0","46",
"South Dakota","2010","115116","Farm management services","7","0","191","46",
"South Dakota","2010","1152  ","Support activities for animal production","19","39","799","46",
"South Dakota","2010","11521 ","Support activities for animal production","19","39","799","46",
"South Dakota","2010","115210","Support activities for animal production","19","39","799","46",
"South Dakota","2010","1153  ","Support activities for forestry","3","0","0","46",
"South Dakota","2010","11531 ","Support activities for forestry","3","0","0","46",
"South Dakota","2010","115310","Support activities for forestry","3","0","0","46",
"South Dakota","2010","21    ","Mining, quarrying, and oil and gas extraction","67","868","51684","46",
"South Dakota","2010","211   ","Oil and gas extraction","5","0","0","46",
"South Dakota","2010","2111  ","Oil and gas extraction","5","0","0","46",
"South Dakota","2010","21111 ","Oil and gas extraction","5","0","0","46",
"South Dakota","2010","211111","Crude petroleum and natural gas extraction","5","0","0","46",
"South Dakota","2010","212   ","Mining (except oil and gas)","48","774","44319","46",
"South Dakota","2010","2121  ","Coal mining","2","0","0","46",
"South Dakota","2010","21211 ","Coal mining","2","0","0","46",
"South Dakota","2010","212111","Bituminous coal and lignite surface mining","2","0","0","46",
"South Dakota","2010","2122  ","Metal ore mining","3","0","0","46",
"South Dakota","2010","21222 ","Gold ore and silver ore mining","3","0","0","46",
"South Dakota","2010","212221","Gold ore mining","3","0","0","46",
"South Dakota","2010","2123  ","Nonmetallic mineral mining and quarrying","43","600","31333","46",
"South Dakota","2010","21231 ","Stone mining and quarrying","13","366","20061","46",
"South Dakota","2010","212311","Dimension stone mining and quarrying","2","0","0","46",
"South Dakota","2010","212312","Crushed and broken limestone mining and quarrying","5","0","12658","46",
"South Dakota","2010","212313","Crushed and broken granite mining and quarrying","2","0","0","46",
"South Dakota","2010","212319","Other crushed and broken stone mining and quarrying","4","70","2439","46",
"South Dakota","2010","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","29","233","11256","46",
"South Dakota","2010","212321","Construction sand and gravel mining","27","108","5403","46",
"South Dakota","2010","212325","Clay and ceramic and refractory minerals mining","2","0","0","46",
"South Dakota","2010","21239 ","Other nonmetallic mineral mining and quarrying","1","0","0","46",
"South Dakota","2010","212399","All other nonmetallic mineral mining","1","0","0","46",
"South Dakota","2010","213   ","Support activities for mining","14","51","4725","46",
"South Dakota","2010","2131  ","Support activities for mining","14","51","4725","46",
"South Dakota","2010","21311 ","Support activities for mining","14","51","4725","46",
"South Dakota","2010","213111","Drilling oil and gas wells","2","0","0","46",
"South Dakota","2010","213112","Support activities for oil and gas operations","9","43","3927","46",
"South Dakota","2010","213114","Support activities for metal mining","2","0","0","46",
"South Dakota","2010","213115","Support activities for nonmetallic minerals (except fuels) mining","1","0","0","46",
"South Dakota","2010","22    ","Utilities","154","2198","137750","46",
"South Dakota","2010","221   ","Utilities","154","2198","137750","46",
"South Dakota","2010","2211  ","Electric power generation, transmission and distribution","113","1862","120657","46",
"South Dakota","2010","22111 ","Electric power generation","17","0","0","46",
"South Dakota","2010","221112","Fossil fuel electric power generation","6","0","0","46",
"South Dakota","2010","221119","Other electric power generation","11","0","2711","46",
"South Dakota","2010","22112 ","Electric power transmission, control, and distribution","96","1597","103338","46",
"South Dakota","2010","221122","Electric power distribution","96","1597","103338","46",
"South Dakota","2010","2212  ","Natural gas distribution","16","0","0","46",
"South Dakota","2010","22121 ","Natural gas distribution","16","0","0","46",
"South Dakota","2010","221210","Natural gas distribution","16","0","0","46",
"South Dakota","2010","2213  ","Water, sewage and other systems","25","231","8967","46",
"South Dakota","2010","22131 ","Water supply and irrigation systems","25","231","8967","46",
"South Dakota","2010","221310","Water supply and irrigation systems","25","231","8967","46",
"South Dakota","2010","23    ","Construction","3158","17868","731824","46",
"South Dakota","2010","236   ","Construction of buildings","1020","4960","176675","46",
"South Dakota","2010","2361  ","Residential building construction","814","2380","60731","46",
"South Dakota","2010","23611 ","Residential building construction","814","2380","60731","46",
"South Dakota","2010","236115","New single-family housing construction (except operative builders)","369","1249","31279","46",
"South Dakota","2010","236116","New multifamily housing construction (except operative builders)","14","0","2027","46",
"South Dakota","2010","236117","New housing operative builders","116","399","12373","46",
"South Dakota","2010","236118","Residential remodelers","315","663","15052","46",
"South Dakota","2010","2362  ","Nonresidential building construction","206","2580","115944","46",
"South Dakota","2010","23621 ","Industrial building construction","9","0","0","46",
"South Dakota","2010","236210","Industrial building construction","9","0","0","46",
"South Dakota","2010","23622 ","Commercial and institutional building construction","197","2488","110671","46",
"South Dakota","2010","236220","Commercial and institutional building construction","197","2488","110671","46",
"South Dakota","2010","237   ","Heavy and civil engineering construction","256","1904","125027","46",
"South Dakota","2010","2371  ","Utility system construction","128","956","63066","46",
"South Dakota","2010","23711 ","Water and sewer line and related structures construction","84","505","27112","46",
"South Dakota","2010","237110","Water and sewer line and related structures construction","84","505","27112","46",
"South Dakota","2010","23712 ","Oil and gas pipeline and related structures construction","1","0","0","46",
"South Dakota","2010","237120","Oil and gas pipeline and related structures construction","1","0","0","46",
"South Dakota","2010","23713 ","Power and communication line and related structures construction","43","451","35936","46",
"South Dakota","2010","237130","Power and communication line and related structures construction","43","451","35936","46",
"South Dakota","2010","2372  ","Land subdivision","18","0","854","46",
"South Dakota","2010","23721 ","Land subdivision","18","0","854","46",
"South Dakota","2010","237210","Land subdivision","18","0","854","46",
"South Dakota","2010","2373  ","Highway, street, and bridge construction","92","787","55947","46",
"South Dakota","2010","23731 ","Highway, street, and bridge construction","92","787","55947","46",
"South Dakota","2010","237310","Highway, street, and bridge construction","92","787","55947","46",
"South Dakota","2010","2379  ","Other heavy and civil engineering construction","18","127","5160","46",
"South Dakota","2010","23799 ","Other heavy and civil engineering construction","18","127","5160","46",
"South Dakota","2010","237990","Other heavy and civil engineering construction","18","127","5160","46",
"South Dakota","2010","238   ","Specialty trade contractors","1882","11004","430122","46",
"South Dakota","2010","2381  ","Foundation, structure, and building exterior contractors","534","2630","96387","46",
"South Dakota","2010","23811 ","Poured concrete foundation and structure contractors","213","806","34078","46",
"South Dakota","2010","238110","Poured concrete foundation and structure contractors","213","806","34078","46",
"South Dakota","2010","23812 ","Structural steel and precast concrete contractors","14","137","6184","46",
"South Dakota","2010","238120","Structural steel and precast concrete contractors","14","137","6184","46",
"South Dakota","2010","23813 ","Framing contractors","79","479","9552","46",
"South Dakota","2010","238130","Framing contractors","79","479","9552","46",
"South Dakota","2010","23814 ","Masonry contractors","85","440","18781","46",
"South Dakota","2010","238140","Masonry contractors","85","440","18781","46",
"South Dakota","2010","23815 ","Glass and glazing contractors","14","156","6118","46",
"South Dakota","2010","238150","Glass and glazing contractors","14","156","6118","46",
"South Dakota","2010","23816 ","Roofing contractors","71","430","15807","46",
"South Dakota","2010","238160","Roofing contractors","71","430","15807","46",
"South Dakota","2010","23817 ","Siding contractors","50","163","4840","46",
"South Dakota","2010","238170","Siding contractors","50","163","4840","46",
"South Dakota","2010","23819 ","Other foundation, structure, and building exterior contractors","8","0","0","46",
"South Dakota","2010","238190","Other foundation, structure, and building exterior contractors","8","0","0","46",
"South Dakota","2010","2382  ","Building equipment contractors","666","5409","216760","46",
"South Dakota","2010","23821 ","Electrical contractors and other wiring installation contractors","301","2422","105375","46",
"South Dakota","2010","238210","Electrical contractors and other wiring installation contractors","301","2422","105375","46",
"South Dakota","2010","23822 ","Plumbing, heating, and air-conditioning contractors","347","2879","105979","46",
"South Dakota","2010","238220","Plumbing, heating, and air-conditioning contractors","347","2879","105979","46",
"South Dakota","2010","23829 ","Other building equipment contractors","18","108","5406","46",
"South Dakota","2010","238290","Other building equipment contractors","18","108","5406","46",
