"GEO_TTL","YEAR","NAICS1997","NAICS1997_TTL","ESTAB","EMP","PAYANN","state",
"Oregon","2001","33651 ","Railroad rolling stock mfg","1","0","0","41",
"Oregon","2001","336510","Railroad rolling stock mfg","1","0","0","41",
"Oregon","2001","3366  ","Ship & boat building","51","1969","69200","41",
"Oregon","2001","33661 ","Ship & boat building","51","1969","69200","41",
"Oregon","2001","336611","Ship building & repairing","23","0","0","41",
"Oregon","2001","421210","Furniture whsle","44","246","7784","41",
"Oregon","2001","42122 ","Home furnishing whsle","84","863","33639","41",
"Oregon","2001","42211 ","Printing & writing paper whsle","26","586","30049","41",
"Oregon","2001","421220","Home furnishing whsle","84","863","33639","41",
"Oregon","2001","4213  ","Lumber & other construction materials whsle","419","4387","220703","41",
"Oregon","2001","42131 ","Lumber, plywood, millwork & wood panel whsle","296","3272","182514","41",
"Oregon","2001","422110","Printing & writing paper whsle","26","586","30049","41",
"Oregon","2001","42212 ","Stationery & office supplies whsle","95","1234","45491","41",
"Oregon","2001","4412  ","Other motor vehicle dealers","264","2422","75037","41",
"Oregon","2001","422120","Stationery & office supplies whsle","95","1234","45491","41",
"Oregon","2001","42213 ","Industrial & personal service paper whsle","66","1002","45359","41",
"Oregon","2001","441120","Used car dealers","311","1205","36590","41",
"Oregon","2001","4471  ","Gasoline stations","1089","11839","158746","41",
"Oregon","2001","44121 ","Recreational vehicle dealers","90","1036","37045","41",
"Oregon","2001","441210","Recreational vehicle dealers","90","1036","37045","41",
"Oregon","2001","44122 ","Motorcycle & boat & other MV dealers","174","1386","37992","41",
"Oregon","2001","44711 ","Gasoline stations with convenience stores","425","4585","55726","41",
"Oregon","2001","447110","Gasoline stations with convenience stores","425","4585","55726","41",
"Oregon","2001","4543  ","Direct selling establishments","312","2147","47843","41",
"Oregon","2001","44719 ","Other gasoline stations","664","7254","103020","41",
"Oregon","2001","447190","Other gasoline stations","664","7254","103020","41",
"Oregon","2001","454210","Vending machine operators","65","584","16080","41",
"Oregon","2001","487110","Scenic & sightseeing transportation, land","2","0","0","41",
"Oregon","2001","45431 ","Fuel dealers","80","861","24044","41",
"Oregon","2001","454311","Heating oil dealers","31","502","12984","41",
"Oregon","2001","454312","Liquified petroleum gas (bottled gas) dealers","41","0","0","41",
"Oregon","2001","4872  ","Scenic & sightseeing transportation, water","34","0","0","41",
"Oregon","2001","48721 ","Scenic & sightseeing transportation, water","34","0","0","41",
"Oregon","2001","512131","Motion picture theaters (except drive-ins)","69","0","0","41",
"Oregon","2001","487210","Scenic & sightseeing transportation, water","34","0","0","41",
"Oregon","2001","4879  ","Scenic & sightseeing transportation, other","3","0","0","41",
"Oregon","2001","51213 ","Motion picture & video exhibition","73","2096","14499","41",
"Oregon","2001","512132","Drive-in motion picture theaters","4","0","0","41",
"Oregon","2001","522390","Other credit intermediation activities","98","679","28955","41",
"Oregon","2001","51219 ","Postprod & other movie & video industries","25","59","1230","41",
"Oregon","2001","512191","Teleproduction & oth postproduction services","22","0","0","41",
"Oregon","2001","52239 ","Other credit intermediation activities","98","679","28955","41",
"Oregon","2001","523   ","Security, commodity contracts & like activity","807","5441","451853","41",
"Oregon","2001","53221 ","Consumer electronics & appliances rental","15","61","1786","41",
"Oregon","2001","5231  ","Scrty & comdty contracts intermed & brokerage","447","3435","305595","41",
"Oregon","2001","52311 ","Investment banking & securities dealing","43","0","0","41",
"Oregon","2001","5322  ","Consumer goods rental","469","3590","53286","41",
"Oregon","2001","541613","Marketing consulting services","205","671","35415","41",
"Oregon","2001","532210","Consumer electronics & appliances rental","15","61","1786","41",
"Oregon","2001","53222 ","Formal wear & costume rental","44","231","3175","41",
"Oregon","2001","532220","Formal wear & costume rental","44","231","3175","41",
"Oregon","2001","541614","Process, phys dist & log consulting services","52","447","27938","41",
"Oregon","2001","541618","Other management consulting services","43","147","8056","41",
"Oregon","2001","561499","All other business support services","32","0","0","41",
"Oregon","2001","54162 ","Environmental consulting services","142","643","26998","41",
"Oregon","2001","541620","Environmental consulting services","142","643","26998","41",
"Oregon","2001","561492","Court reporting & stenotype services","41","0","0","41",
"Oregon","2001","5615  ","Travel arrangement & reservation services","406","2917","68344","41",
"Oregon","2001","61161 ","Fine arts schools","103","775","9946","41",
"Oregon","2001","56151 ","Travel agencies","331","2172","48559","41",
"Oregon","2001","561510","Travel agencies","331","2172","48559","41",
"Oregon","2001","6116  ","Other schools & instruction","371","2305","36815","41",
"Oregon","2001","611610","Fine arts schools","103","775","9946","41",
"Oregon","2001","62331 ","Community care facilities for the elderly","720","13766","210948","41",
"Oregon","2001","61162 ","Sports & recreation instruction","118","440","5902","41",
"Oregon","2001","611620","Sports & recreation instruction","118","440","5902","41",
"Oregon","2001","6233  ","Community care facilities for the elderly","720","13766","210948","41",
"Oregon","2001","623311","Continuing care retirement communities","118","5458","83419","41",
"Oregon","2001","713910","Golf courses & country clubs","146","3516","75006","41",
"Oregon","2001","623312","Homes for the elderly","602","8308","127529","41",
"Oregon","2001","6239  ","Other residential care facilities","121","1341","26283","41",
"Oregon","2001","71391 ","Golf courses & country clubs","146","3516","75006","41",
"Oregon","2001","71392 ","Skiing facilities","12","2032","17528","41",
"Oregon","2001","81149 ","Other personal & household goods R&M","139","586","12893","41",
"Oregon","2001","713920","Skiing facilities","12","2032","17528","41",
"Oregon","2001","71393 ","Marinas","33","0","0","41",
"Oregon","2001","811430","Footwear & leather goods repair","24","69","1365","41",
"Oregon","2001","811490","Other personal & household goods R&M","139","586","12893","41",
"Oregon","2001","812111","Barber shops","25","80","1320","41",
"Oregon","2001","812   ","Personal & laundry services","1923","12519","223512","41",
"Oregon","2001","8121  ","Personal care services","846","4630","65914","41",
"Oregon","2001","81211 ","Hair, nail & skin care services","709","3851","57283","41",
"Oregon","2001","812112","Beauty salons","668","3724","55250","41",
"Oregon","2001","812220","Cemeteries & crematories","72","595","12462","41",
"Oregon","2001","812113","Nail salons","16","47","713","41",
"Oregon","2001","81219 ","Other personal care services","137","779","8631","41",
"Oregon","2001","81222 ","Cemeteries & crematories","72","595","12462","41",
"Oregon","2001","8123  ","Drycleaning & laundry services","368","3603","73792","41",
"Oregon","2001","81231 ","Coin-operated laundries & drycleaners","94","406","6220","41",
"Oregon","2001","812930","Parking lots & garages","163","615","10022","41",
"Oregon","2001","812310","Coin-operated laundries & drycleaners","94","406","6220","41",
"Oregon","2001","812922","One-hour photofinishing","39","147","2001","41",
