"GEO_TTL","YEAR","NAICS1997","NAICS1997_TTL","ESTAB","EMP","PAYANN","state",
"Maryland","2001","21232 ","Sand, gravel, clay, refractory minerals mining","41","0","0","24",
"Maryland","2001","212321","Construction sand & gravel mining","36","0","0","24",
"Maryland","2001","212322","Industrial sand mining","3","0","0","24",
"Maryland","2001","212325","Clay & ceramic & refractory minerals mining","2","0","0","24",
"Maryland","2001","235420","Drywall, acoustical & insulation contractors","421","8803","277411","24",
"Maryland","2001","23543 ","Tile, marble, terrazzo & mosaic contractors","123","756","24294","24",
"Maryland","2001","31181 ","Bread & bakery product mfg","143","3434","88153","24",
"Maryland","2001","235430","Tile, marble, terrazzo & mosaic contractors","123","756","24294","24",
"Maryland","2001","2355  ","Carpentry & floor contractors","1249","7469","233984","24",
"Maryland","2001","23551 ","Carpentry contractors","952","5296","148755","24",
"Maryland","2001","311811","Retail bakeries","91","0","0","24",
"Maryland","2001","311812","Commercial bakeries","50","2355","69674","24",
"Maryland","2001","315234","Women's, girls' cut & sew suit, coat, skirt mfg","4","0","0","24",
"Maryland","2001","311813","Frozen cakes, pies & other pastries mfg","2","0","0","24",
"Maryland","2001","31182 ","Cookie, cracker & pasta mfg","7","0","0","24",
"Maryland","2001","315233","Women's, girls' cut & sew dress mfg","5","0","0","24",
"Maryland","2001","323119","Other commercial printing","59","734","19403","24",
"Maryland","2001","315239","Women's, girls' cut & sew other outerwear mfg","10","0","0","24",
"Maryland","2001","31529 ","Other cut & sew apparel mfg","4","0","0","24",
"Maryland","2001","323118","Blankbook, loose-leaf binder & device mfg","4","72","2504","24",
"Maryland","2001","32312 ","Printing support activities","87","2210","82455","24",
"Maryland","2001","326191","Plastics plumbing fixture mfg","2","0","0","24",
"Maryland","2001","323121","Tradebinding & related work","30","1415","48679","24",
"Maryland","2001","323122","Prepress services","57","795","33776","24",
"Maryland","2001","32619 ","Other plastics product mfg","70","5202","173513","24",
"Maryland","2001","33152 ","Nonferrous metal foundries","8","0","0","24",
"Maryland","2001","326199","All other plastics product mfg","68","0","0","24",
"Maryland","2001","3262  ","Rubber product mfg","26","1056","29089","24",
"Maryland","2001","32621 ","Tire mfg","9","0","0","24",
"Maryland","2001","331522","Nonferrous (exc alum) die-casting foundries","2","0","0","24",
"Maryland","2001","331524","Aluminum foundries (except die-casting)","3","0","0","24",
"Maryland","2001","333294","Food product machinery mfg","6","0","0","24",
"Maryland","2001","331525","Copper foundries (except die-casting)","2","0","0","24",
"Maryland","2001","331528","Oth nonferrous foundries (except die-casting)","1","0","0","24",
"Maryland","2001","333293","Printing machinery & equipment mfg","7","0","0","24",
"Maryland","2001","333295","Semiconductor machinery mfg","1","0","0","24",
"Maryland","2001","334510","Electromedical apparatus mfg","7","0","0","24",
"Maryland","2001","333298","All other industrial machinery mfg","9","430","16569","24",
"Maryland","2001","3333  ","Commercial & service industry machinery mfg","22","0","0","24",
"Maryland","2001","33451 ","Nav, measuring, medical, control instruments mfg","85","12821","880951","24",
"Maryland","2001","334511","Search, detection & navigation instrument mfg","20","10752","773086","24",
"Maryland","2001","33651 ","Railroad rolling stock mfg","1","0","0","24",
"Maryland","2001","334512","Automatic environmental control mfg","4","0","0","24",
"Maryland","2001","334513","Industrial process control mfg","13","186","8635","24",
"Maryland","2001","3365  ","Railroad rolling stock mfg","1","0","0","24",
"Maryland","2001","336510","Railroad rolling stock mfg","1","0","0","24",
"Maryland","2001","3366  ","Ship & boat building","40","1421","48561","24",
"Maryland","2001","421220","Home furnishing whsle","127","2353","85379","24",
"Maryland","2001","33661 ","Ship & boat building","40","1421","48561","24",
"Maryland","2001","421210","Furniture whsle","136","1909","94748","24",
"Maryland","2001","42122 ","Home furnishing whsle","127","2353","85379","24",
"Maryland","2001","42211 ","Printing & writing paper whsle","24","666","39862","24",
"Maryland","2001","4213  ","Lumber & other construction materials whsle","225","2975","135083","24",
"Maryland","2001","42131 ","Lumber, plywood, millwork & wood panel whsle","96","1824","69288","24",
"Maryland","2001","4221  ","Paper & paper product whsle","221","4261","204254","24",
"Maryland","2001","422110","Printing & writing paper whsle","24","666","39862","24",
"Maryland","2001","441110","New car dealers","402","24436","1081908","24",
"Maryland","2001","42212 ","Stationery & office supplies whsle","128","1930","85104","24",
"Maryland","2001","422120","Stationery & office supplies whsle","128","1930","85104","24",
"Maryland","2001","44111 ","New car dealers","402","24436","1081908","24",
"Maryland","2001","44112 ","Used car dealers","281","1509","49786","24",
"Maryland","2001","441120","Used car dealers","281","1509","49786","24",
"Maryland","2001","447   ","Gasoline stations","1687","14047","230626","24",
"Maryland","2001","4412  ","Other motor vehicle dealers","244","2296","80115","24",
"Maryland","2001","446191","Food (health) supplement stores","174","1158","13427","24",
"Maryland","2001","446199","All other health & personal care stores","124","966","39493","24",
"Maryland","2001","44811 ","Men's clothing stores","235","1945","32686","24",
"Maryland","2001","4471  ","Gasoline stations","1687","14047","230626","24",
"Maryland","2001","44711 ","Gasoline stations with convenience stores","704","6513","94319","24",
"Maryland","2001","4481  ","Clothing stores","1738","22466","307185","24",
"Maryland","2001","448110","Men's clothing stores","235","1945","32686","24",
"Maryland","2001","44812 ","Women's clothing stores","676","6902","86147","24",
"Maryland","2001","44814 ","Family clothing stores","359","9920","133224","24",
"Maryland","2001","448120","Women's clothing stores","676","6902","86147","24",
"Maryland","2001","44813 ","Children's & infants' clothing stores","119","1322","18052","24",
"Maryland","2001","448130","Children's & infants' clothing stores","119","1322","18052","24",
"Maryland","2001","448140","Family clothing stores","359","9920","133224","24",
"Maryland","2001","45111 ","Sporting goods stores","383","3685","59482","24",
"Maryland","2001","44815 ","Clothing accessories stores","121","649","8921","24",
"Maryland","2001","451   ","Sporting goods, hobby, book & music stores","1208","13352","200343","24",
"Maryland","2001","4511  ","Sporting goods, hobby, musical instrument stores","790","9179","145882","24",
"Maryland","2001","45291 ","Warehouse clubs & superstores","28","3949","88659","24",
"Maryland","2001","451110","Sporting goods stores","383","3685","59482","24",
"Maryland","2001","452110","Department stores","203","32705","514557","24",
"Maryland","2001","4529  ","Other general merchandise stores","476","9132","158152","24",
"Maryland","2001","452910","Warehouse clubs & superstores","28","3949","88659","24",
"Maryland","2001","453998","All other misc store retailers (exc tobacco)","358","2218","46631","24",
"Maryland","2001","45299 ","All other general merchandise stores","448","5183","69493","24",
"Maryland","2001","45399 ","All other miscellaneous store retailers","403","2503","50988","24",
"Maryland","2001","453991","Tobacco stores","45","285","4357","24",
"Maryland","2001","48311 ","Deep sea, coastal & Great Lakes water trans","24","253","13797","24",
"Maryland","2001","454   ","Nonstore retailers","795","7830","270268","24",
"Maryland","2001","483   ","Water transportation","44","520","28417","24",
"Maryland","2001","4831  ","Deep sea, coastal & Great Lakes water trans","24","253","13797","24",
