"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"Kentucky","2011","00    ","Total for all sectors","89770","1463173","54351979","21",
"Kentucky","2011","11    ","Agriculture, forestry, fishing and hunting","216","1711","60523","21",
"Kentucky","2011","1133  ","Logging","75","211","4726","21",
"Kentucky","2011","11511 ","Support activities for crop production","14","85","1962","21",
"Kentucky","2011","23817 ","Siding contractors","97","318","10492","21",
"Kentucky","2011","238190","Other foundation, structure, and building exterior contractors","41","229","8759","21",
"Kentucky","2011","238990","All other specialty trade contractors","328","1510","64495","21",
"Kentucky","2011","113   ","Forestry and logging","75","211","4726","21",
"Kentucky","2011","11331 ","Logging","75","211","4726","21",
"Kentucky","2011","115116","Farm management services","2","0","0","21",
"Kentucky","2011","113310","Logging","75","211","4726","21",
"Kentucky","2011","114   ","Fishing, hunting and trapping","3","0","0","21",
"Kentucky","2011","1141  ","Fishing","1","0","0","21",
"Kentucky","2011","11411 ","Fishing","1","0","0","21",
"Kentucky","2011","114112","Shellfish fishing","1","0","0","21",
"Kentucky","2011","1142  ","Hunting and trapping","2","0","0","21",
"Kentucky","2011","11421 ","Hunting and trapping","2","0","0","21",
"Kentucky","2011","114210","Hunting and trapping","2","0","0","21",
"Kentucky","2011","115   ","Support activities for agriculture and forestry","138","1497","55701","21",
"Kentucky","2011","1151  ","Support activities for crop production","14","85","1962","21",
"Kentucky","2011","115310","Support activities for forestry","9","16","316","21",
"Kentucky","2011","115112","Soil preparation, planting, and cultivating","8","29","852","21",
"Kentucky","2011","115113","Crop harvesting, primarily by machine","1","0","0","21",
"Kentucky","2011","115114","Postharvest crop activities (except cotton ginning)","2","0","0","21",
"Kentucky","2011","115115","Farm labor contractors and crew leaders","1","0","0","21",
"Kentucky","2011","1152  ","Support activities for animal production","115","1396","53423","21",
"Kentucky","2011","11521 ","Support activities for animal production","115","1396","53423","21",
"Kentucky","2011","115210","Support activities for animal production","115","1396","53423","21",
"Kentucky","2011","1153  ","Support activities for forestry","9","16","316","21",
"Kentucky","2011","11531 ","Support activities for forestry","9","16","316","21",
"Kentucky","2011","21    ","Mining, quarrying, and oil and gas extraction","607","21816","1470942","21",
"Kentucky","2011","211   ","Oil and gas extraction","96","968","74743","21",
"Kentucky","2011","2111  ","Oil and gas extraction","96","968","74743","21",
"Kentucky","2011","21111 ","Oil and gas extraction","96","968","74743","21",
"Kentucky","2011","212319","Other crushed and broken stone mining and quarrying","5","0","0","21",
"Kentucky","2011","211111","Crude petroleum and natural gas extraction","89","743","55630","21",
"Kentucky","2011","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","15","229","12491","21",
"Kentucky","2011","211112","Natural gas liquid extraction","7","0","0","21",
"Kentucky","2011","212   ","Mining (except oil and gas)","346","18104","1227004","21",
"Kentucky","2011","2121  ","Coal mining","257","16453","1143981","21",
"Kentucky","2011","21211 ","Coal mining","257","16453","1143981","21",
"Kentucky","2011","212111","Bituminous coal and lignite surface mining","119","7335","498573","21",
"Kentucky","2011","212112","Bituminous coal underground mining","133","8887","625014","21",
"Kentucky","2011","212113","Anthracite mining","5","231","20394","21",
"Kentucky","2011","213111","Drilling oil and gas wells","41","367","10279","21",
"Kentucky","2011","2123  ","Nonmetallic mineral mining and quarrying","89","1651","83023","21",
"Kentucky","2011","21231 ","Stone mining and quarrying","73","1418","70315","21",
"Kentucky","2011","213112","Support activities for oil and gas operations","56","524","34047","21",
"Kentucky","2011","212311","Dimension stone mining and quarrying","4","0","0","21",
"Kentucky","2011","213113","Support activities for coal mining","60","1809","122798","21",
"Kentucky","2011","212312","Crushed and broken limestone mining and quarrying","64","1256","62202","21",
"Kentucky","2011","212321","Construction sand and gravel mining","12","184","10274","21",
"Kentucky","2011","212322","Industrial sand mining","1","0","0","21",
"Kentucky","2011","212324","Kaolin and ball clay mining","1","0","0","21",
"Kentucky","2011","212325","Clay and ceramic and refractory minerals mining","1","0","0","21",
"Kentucky","2011","21239 ","Other nonmetallic mineral mining and quarrying","1","0","0","21",
"Kentucky","2011","212399","All other nonmetallic mineral mining","1","0","0","21",
"Kentucky","2011","213   ","Support activities for mining","165","2744","169195","21",
"Kentucky","2011","2131  ","Support activities for mining","165","2744","169195","21",
"Kentucky","2011","21311 ","Support activities for mining","165","2744","169195","21",
"Kentucky","2011","213114","Support activities for metal mining","3","0","0","21",
"Kentucky","2011","213115","Support activities for nonmetallic minerals (except fuels) mining","5","0","330","21",
"Kentucky","2011","221210","Natural gas distribution","61","828","82217","21",
