"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"North Carolina","2009","00    ","Total for all sectors","218987","3353931","124323228","37",
"North Carolina","2009","11    ","Agriculture, forestry, fishing and hunting","756","4208","135464","37",
"North Carolina","2009","113   ","Forestry and logging","482","2834","93640","37",
"North Carolina","2009","11511 ","Support activities for crop production","80","594","19275","37",
"North Carolina","2009","1131  ","Timber tract operations","18","0","3341","37",
"North Carolina","2009","11311 ","Timber tract operations","18","0","3341","37",
"North Carolina","2009","113110","Timber tract operations","18","0","3341","37",
"North Carolina","2009","1132  ","Forest nurseries and gathering of forest products","10","0","2411","37",
"North Carolina","2009","11321 ","Forest nurseries and gathering of forest products","10","0","2411","37",
"North Carolina","2009","113210","Forest nurseries and gathering of forest products","10","0","2411","37",
"North Carolina","2009","1133  ","Logging","454","2667","87888","37",
"North Carolina","2009","11331 ","Logging","454","2667","87888","37",
"North Carolina","2009","113310","Logging","454","2667","87888","37",
"North Carolina","2009","114   ","Fishing, hunting and trapping","24","50","1261","37",
"North Carolina","2009","1141  ","Fishing","17","0","772","37",
"North Carolina","2009","11411 ","Fishing","17","0","772","37",
"North Carolina","2009","114111","Finfish fishing","8","5","260","37",
"North Carolina","2009","114112","Shellfish fishing","9","0","512","37",
"North Carolina","2009","1142  ","Hunting and trapping","7","30","489","37",
"North Carolina","2009","11421 ","Hunting and trapping","7","30","489","37",
"North Carolina","2009","114210","Hunting and trapping","7","30","489","37",
"North Carolina","2009","115   ","Support activities for agriculture and forestry","250","1324","40563","37",
"North Carolina","2009","1151  ","Support activities for crop production","80","594","19275","37",
"North Carolina","2009","115114","Postharvest crop activities (except cotton ginning)","16","303","9229","37",
"North Carolina","2009","115111","Cotton ginning","22","117","5471","37",
"North Carolina","2009","115112","Soil preparation, planting, and cultivating","32","148","3519","37",
"North Carolina","2009","115113","Crop harvesting, primarily by machine","1","0","0","37",
"North Carolina","2009","1153  ","Support activities for forestry","68","255","8721","37",
"North Carolina","2009","115115","Farm labor contractors and crew leaders","4","0","623","37",
"North Carolina","2009","115116","Farm management services","5","0","317","37",
"North Carolina","2009","1152  ","Support activities for animal production","102","475","12567","37",
"North Carolina","2009","11521 ","Support activities for animal production","102","475","12567","37",
"North Carolina","2009","115210","Support activities for animal production","102","475","12567","37",
"North Carolina","2009","21211 ","Coal mining","1","0","0","37",
"North Carolina","2009","11531 ","Support activities for forestry","68","255","8721","37",
"North Carolina","2009","115310","Support activities for forestry","68","255","8721","37",
"North Carolina","2009","21    ","Mining, quarrying, and oil and gas extraction","202","3097","117584","37",
"North Carolina","2009","211   ","Oil and gas extraction","5","23","1659","37",
"North Carolina","2009","2111  ","Oil and gas extraction","5","23","1659","37",
"North Carolina","2009","21111 ","Oil and gas extraction","5","23","1659","37",
"North Carolina","2009","211111","Crude petroleum and natural gas extraction","5","23","1659","37",
"North Carolina","2009","212   ","Mining (except oil and gas)","170","3014","114094","37",
"North Carolina","2009","2121  ","Coal mining","1","0","0","37",
"North Carolina","2009","21239 ","Other nonmetallic mineral mining and quarrying","12","0","0","37",
"North Carolina","2009","2131  ","Support activities for mining","27","0","0","37",
"North Carolina","2009","21311 ","Support activities for mining","27","0","0","37",
"North Carolina","2009","213113","Support activities for coal mining","1","0","0","37",
"North Carolina","2009","22    ","Utilities","468","18677","1508514","37",
"North Carolina","2009","22111 ","Electric power generation","39","0","0","37",
"North Carolina","2009","221310","Water supply and irrigation systems","74","692","26328","37",
"North Carolina","2009","212111","Bituminous coal and lignite surface mining","1","0","0","37",
"North Carolina","2009","2123  ","Nonmetallic mineral mining and quarrying","169","3001","113634","37",
"North Carolina","2009","21231 ","Stone mining and quarrying","115","1909","74269","37",
"North Carolina","2009","212311","Dimension stone mining and quarrying","9","59","1618","37",
"North Carolina","2009","212312","Crushed and broken limestone mining and quarrying","20","0","8040","37",
"North Carolina","2009","212313","Crushed and broken granite mining and quarrying","70","1353","52729","37",
"North Carolina","2009","212319","Other crushed and broken stone mining and quarrying","16","267","11882","37",
"North Carolina","2009","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","42","627","21499","37",
"North Carolina","2009","212321","Construction sand and gravel mining","34","521","17059","37",
"North Carolina","2009","212322","Industrial sand mining","6","80","3340","37",
"North Carolina","2009","212325","Clay and ceramic and refractory minerals mining","2","0","0","37",
"North Carolina","2009","212399","All other nonmetallic mineral mining","12","0","0","37",
"North Carolina","2009","213   ","Support activities for mining","27","0","0","37",
"North Carolina","2009","213111","Drilling oil and gas wells","8","0","0","37",
"North Carolina","2009","213112","Support activities for oil and gas operations","9","0","0","37",
"North Carolina","2009","213114","Support activities for metal mining","1","0","0","37",
"North Carolina","2009","213115","Support activities for nonmetallic minerals (except fuels) mining","8","0","649","37",
"North Carolina","2009","221   ","Utilities","468","18677","1508514","37",
"North Carolina","2009","2211  ","Electric power generation, transmission and distribution","312","15713","1337102","37",
"North Carolina","2009","221111","Hydroelectric power generation","10","0","0","37",
"North Carolina","2009","221112","Fossil fuel electric power generation","16","0","0","37",
"North Carolina","2009","221113","Nuclear electric power generation","4","0","0","37",
"North Carolina","2009","221119","Other electric power generation","9","0","0","37",
"North Carolina","2009","22112 ","Electric power transmission, control, and distribution","273","13413","1118408","37",
"North Carolina","2009","221121","Electric bulk power transmission and control","1","0","0","37",
"North Carolina","2009","221122","Electric power distribution","272","13406","1117858","37",
"North Carolina","2009","2212  ","Natural gas distribution","49","0","0","37",
"North Carolina","2009","22121 ","Natural gas distribution","49","0","0","37",
"North Carolina","2009","221210","Natural gas distribution","49","0","0","37",
"North Carolina","2009","2213  ","Water, sewage and other systems","107","845","31223","37",
"North Carolina","2009","22131 ","Water supply and irrigation systems","74","692","26328","37",
"North Carolina","2009","221330","Steam and air-conditioning supply","5","0","0","37",
"North Carolina","2009","22132 ","Sewage treatment facilities","28","0","3414","37",
"North Carolina","2009","221320","Sewage treatment facilities","28","0","3414","37",
"North Carolina","2009","22133 ","Steam and air-conditioning supply","5","0","0","37",
"North Carolina","2009","23611 ","Residential building construction","6328","23559","848374","37",
"North Carolina","2009","236115","New single-family housing construction (except operative builders)","2861","9730","298420","37",
"North Carolina","2009","236116","New multifamily housing construction (except operative builders)","112","926","53838","37",
"North Carolina","2009","2362  ","Nonresidential building construction","1214","17745","858099","37",
"North Carolina","2009","23    ","Construction","24296","197282","7300297","37",
"North Carolina","2009","236   ","Construction of buildings","7542","41304","1706473","37",
"North Carolina","2009","2361  ","Residential building construction","6328","23559","848374","37",
"North Carolina","2009","236117","New housing operative builders","1220","6239","296289","37",
"North Carolina","2009","236118","Residential remodelers","2135","6664","199827","37",
"North Carolina","2009","236210","Industrial building construction","80","1111","66408","37",
"North Carolina","2009","23622 ","Commercial and institutional building construction","1134","16634","791691","37",
"North Carolina","2009","237   ","Heavy and civil engineering construction","1836","32963","1407570","37",
"North Carolina","2009","2371  ","Utility system construction","750","18224","816100","37",
"North Carolina","2009","237110","Water and sewer line and related structures construction","478","6195","226244","37",
"North Carolina","2009","23712 ","Oil and gas pipeline and related structures construction","30","966","41596","37",
"North Carolina","2009","23713 ","Power and communication line and related structures construction","242","11063","548260","37",
"North Carolina","2009","237130","Power and communication line and related structures construction","242","11063","548260","37",
"North Carolina","2009","23721 ","Land subdivision","478","2574","99220","37",
"North Carolina","2009","237210","Land subdivision","478","2574","99220","37",
"North Carolina","2009","237310","Highway, street, and bridge construction","443","10920","454401","37",
"North Carolina","2009","237990","Other heavy and civil engineering construction","165","1245","37849","37",
"North Carolina","2009","23811 ","Poured concrete foundation and structure contractors","577","6082","175400","37",
"North Carolina","2009","238120","Structural steel and precast concrete contractors","105","3109","101040","37",
"North Carolina","2009","23816 ","Roofing contractors","480","4258","135977","37",
"North Carolina","2009","238310","Drywall and insulation contractors","552","6028","193477","37",
"North Carolina","2009","23621 ","Industrial building construction","80","1111","66408","37",
"North Carolina","2009","236220","Commercial and institutional building construction","1134","16634","791691","37",
"North Carolina","2009","23711 ","Water and sewer line and related structures construction","478","6195","226244","37",
