"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"North Dakota","2008","00    ","Total for all sectors","21558","304906","10054513","38",
"North Dakota","2008","11    ","Agriculture, forestry, fishing and hunting","114","402","14338","38",
"North Dakota","2008","114   ","Fishing, hunting and trapping","2","0","0","38",
"North Dakota","2008","1142  ","Hunting and trapping","2","0","0","38",
"North Dakota","2008","11421 ","Hunting and trapping","2","0","0","38",
"North Dakota","2008","114210","Hunting and trapping","2","0","0","38",
"North Dakota","2008","115   ","Support activities for agriculture and forestry","112","400","14307","38",
"North Dakota","2008","1151  ","Support activities for crop production","107","387","14157","38",
"North Dakota","2008","11511 ","Support activities for crop production","107","387","14157","38",
"North Dakota","2008","115112","Soil preparation, planting, and cultivating","62","162","7744","38",
"North Dakota","2008","115113","Crop harvesting, primarily by machine","8","0","325","38",
"North Dakota","2008","115114","Postharvest crop activities (except cotton ginning)","24","201","5500","38",
"North Dakota","2008","115115","Farm labor contractors and crew leaders","4","0","0","38",
"North Dakota","2008","115116","Farm management services","9","12","558","38",
"North Dakota","2008","1152  ","Support activities for animal production","5","0","150","38",
"North Dakota","2008","11521 ","Support activities for animal production","5","0","150","38",
"North Dakota","2008","115210","Support activities for animal production","5","0","150","38",
"North Dakota","2008","21    ","Mining, quarrying, and oil and gas extraction","242","6203","495594","38",
"North Dakota","2008","211   ","Oil and gas extraction","47","1256","106954","38",
"North Dakota","2008","2111  ","Oil and gas extraction","47","1256","106954","38",
"North Dakota","2008","21111 ","Oil and gas extraction","47","1256","106954","38",
"North Dakota","2008","211111","Crude petroleum and natural gas extraction","41","1177","99002","38",
"North Dakota","2008","211112","Natural gas liquid extraction","6","0","0","38",
"North Dakota","2008","212   ","Mining (except oil and gas)","25","1616","112939","38",
"North Dakota","2008","2121  ","Coal mining","4","0","0","38",
"North Dakota","2008","21211 ","Coal mining","4","0","0","38",
"North Dakota","2008","212111","Bituminous coal and lignite surface mining","4","0","0","38",
"North Dakota","2008","2123  ","Nonmetallic mineral mining and quarrying","21","570","26931","38",
"North Dakota","2008","21231 ","Stone mining and quarrying","1","0","0","38",
"North Dakota","2008","212319","Other crushed and broken stone mining and quarrying","1","0","0","38",
"North Dakota","2008","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","20","566","26620","38",
"North Dakota","2008","212321","Construction sand and gravel mining","19","529","25244","38",
