"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"Commonwealth of the Northern Mariana Islands","2010","00    ","Total for all sectors","1182","10570","148578","69",
"Commonwealth of the Northern Mariana Islands","2010","21    ","Mining, quarrying, and oil and gas extraction","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","212   ","Mining (except oil and gas)","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","2123  ","Nonmetallic mineral mining and quarrying","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","212321","Construction sand and gravel mining","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","212325","Clay and ceramic and refractory minerals mining","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","221   ","Utilities","6","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","2211  ","Electric power generation, transmission and distribution","6","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","221119","Other electric power generation","3","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","23621 ","Industrial building construction","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","236220","Commercial and institutional building construction","6","0","170","69",
"Commonwealth of the Northern Mariana Islands","2010","2371  ","Utility system construction","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","23713 ","Power and communication line and related structures construction","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","237130","Power and communication line and related structures construction","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","2372  ","Land subdivision","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","23721 ","Land subdivision","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","237210","Land subdivision","2","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","23731 ","Highway, street, and bridge construction","5","46","461","69",
"Commonwealth of the Northern Mariana Islands","2010","237310","Highway, street, and bridge construction","5","46","461","69",
"Commonwealth of the Northern Mariana Islands","2010","2381  ","Foundation, structure, and building exterior contractors","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","2382  ","Building equipment contractors","7","0","213","69",
"Commonwealth of the Northern Mariana Islands","2010","23821 ","Electrical contractors and other wiring installation contractors","3","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","238290","Other building equipment contractors","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","2383  ","Building finishing contractors","3","0","96","69",
"Commonwealth of the Northern Mariana Islands","2010","3116  ","Animal slaughtering and processing","1","0","0","69",
"Commonwealth of the Northern Mariana Islands","2010","22    ","Utilities","6","0","0","69",
