"GEO_TTL","YEAR","NAICS1997","NAICS1997_TTL","ESTAB","EMP","PAYANN","state",
"Ohio","2002","334612","Prerecorded CD, tape, record reproducing","8","0","0","39",
"Ohio","2002","334613","Magnetic and optical recording media mfg","3","0","0","39",
"Ohio","2002","335   ","Electrical equip, appliance & component mfg","371","37306","1397759","39",
"Ohio","2002","3351  ","Electric lighting equipment mfg","54","5929","228879","39",
"Ohio","2002","33511 ","Electric lamp bulb & part mfg","14","2880","128388","39",
"Ohio","2002","33651 ","Railroad rolling stock mfg","9","0","0","39",
"Ohio","2002","336510","Railroad rolling stock mfg","9","0","0","39",
"Ohio","2002","42121 ","Furniture whsle","195","1889","77277","39",
"Ohio","2002","3366  ","Ship & boat building","17","0","0","39",
"Ohio","2002","33661 ","Ship & boat building","17","0","0","39",
"Ohio","2002","336611","Ship building & repairing","5","0","0","39",
"Ohio","2002","421210","Furniture whsle","195","1889","77277","39",
"Ohio","2002","42211 ","Printing & writing paper whsle","99","1748","103624","39",
"Ohio","2002","42122 ","Home furnishing whsle","197","2965","120105","39",
"Ohio","2002","421220","Home furnishing whsle","197","2965","120105","39",
"Ohio","2002","4213  ","Lumber & other construction materials whsle","624","6726","297538","39",
"Ohio","2002","422110","Printing & writing paper whsle","99","1748","103624","39",
"Ohio","2002","441120","Used car dealers","1080","5038","140124","39",
"Ohio","2002","42212 ","Stationery & office supplies whsle","313","10276","250227","39",
"Ohio","2002","422120","Stationery & office supplies whsle","313","10276","250227","39",
"Ohio","2002","44112 ","Used car dealers","1080","5038","140124","39",
"Ohio","2002","4412  ","Other motor vehicle dealers","542","4742","144873","39",
"Ohio","2002","447110","Gasoline stations with convenience stores","3117","26510","388984","39",
"Ohio","2002","44121 ","Recreational vehicle dealers","109","1116","36357","39",
"Ohio","2002","441210","Recreational vehicle dealers","109","1116","36357","39",
"Ohio","2002","44711 ","Gasoline stations with convenience stores","3117","26510","388984","39",
"Ohio","2002","45431 ","Fuel dealers","303","2713","78042","39",
"Ohio","2002","44719 ","Other gasoline stations","1067","8621","149750","39",
"Ohio","2002","447190","Other gasoline stations","1067","8621","149750","39",
"Ohio","2002","4543  ","Direct selling establishments","859","6238","165374","39",
"Ohio","2002","454311","Heating oil dealers","132","884","24047","39",
"Ohio","2002","487   ","Scenic & sightseeing transportation","46","196","4626","39",
"Ohio","2002","454312","Liquified petroleum gas (bottled gas) dealers","163","1797","53061","39",
"Ohio","2002","454319","Other fuel dealers","8","32","934","39",
"Ohio","2002","486990","All other pipeline transportation","1","0","0","39",
"Ohio","2002","4871  ","Scenic & sightseeing transportation, land","15","0","0","39",
"Ohio","2002","51212 ","Motion picture & video distribution","4","0","0","39",
"Ohio","2002","48711 ","Scenic & sightseeing transportation, land","15","0","0","39",
"Ohio","2002","487110","Scenic & sightseeing transportation, land","15","0","0","39",
"Ohio","2002","512110","Motion picture & video production","173","851","32414","39",
"Ohio","2002","512120","Motion picture & video distribution","4","0","0","39",
"Ohio","2002","522298","All oth nondepository credit intermediation","153","1657","64514","39",
"Ohio","2002","51213 ","Motion picture & video exhibition","207","4568","46300","39",
"Ohio","2002","512131","Motion picture theaters (except drive-ins)","179","0","0","39",
"Ohio","2002","522294","Secondary market financing","15","0","0","39",
"Ohio","2002","5223  ","Activities related to credit intermediation","1320","10247","415213","39",
"Ohio","2002","53139 ","Other activities related to real estate","376","1947","79190","39",
"Ohio","2002","52231 ","Mortgage & nonmortgage brokers","567","4461","198752","39",
"Ohio","2002","522310","Mortgage & nonmortgage brokers","567","4461","198752","39",
"Ohio","2002","531320","Offices of real estate appraisers","491","2118","72680","39",
"Ohio","2002","531390","Other activities related to real estate","376","1947","79190","39",
"Ohio","2002","541512","Computer systems design services","1249","14554","825437","39",
"Ohio","2002","532   ","Rental & leasing services","2477","22463","571229","39",
"Ohio","2002","5321  ","Automotive equipment rental & leasing","468","6516","186297","39",
"Ohio","2002","541511","Custom computer programming services","1255","13847","867796","39",
"Ohio","2002","56143 ","Business service centers","279","3277","66052","39",
"Ohio","2002","541513","Computer facilities management services","81","2654","128900","39",
"Ohio","2002","541519","Other computer related services","383","2028","106687","39",
"Ohio","2002","561422","Telemarketing bureaus","117","9228","161214","39",
"Ohio","2002","561431","Private mail centers","115","1457","19779","39",
"Ohio","2002","611420","Computer training","98","765","26529","39",
"Ohio","2002","561439","Oth business service centers (incl copy shops)","164","1820","46273","39",
"Ohio","2002","56144 ","Collection agencies","201","5302","178955","39",
"Ohio","2002","61142 ","Computer training","98","765","26529","39",
"Ohio","2002","61143 ","Professional, management development training","140","796","42587","39",
"Ohio","2002","611430","Professional, management development training","140","796","42587","39",
"Ohio","2002","623110","Nursing care facilities","899","92100","1978214","39",
"Ohio","2002","6115  ","Technical & trade schools","287","2827","63874","39",
"Ohio","2002","6231  ","Nursing care facilities","899","92100","1978214","39",
"Ohio","2002","62311 ","Nursing care facilities","899","92100","1978214","39",
"Ohio","2002","71312 ","Amusement arcades","70","0","0","39",
"Ohio","2002","6232  ","Residential mental retardation, health facil","1079","21159","413452","39",
"Ohio","2002","62321 ","Residential mental retardation facilities","916","16651","318875","39",
"Ohio","2002","713110","Amusement & theme parks","20","2869","47199","39",
"Ohio","2002","713120","Amusement arcades","70","0","0","39",
"Ohio","2002","7132  ","Gambling industries","27","0","0","39",
"Ohio","2002","713920","Skiing facilities","7","0","0","39",
"Ohio","2002","71321 ","Casinos (except hotel casinos)","1","0","0","39",
"Ohio","2002","713910","Golf courses & country clubs","646","12481","292572","39",
"Ohio","2002","71392 ","Skiing facilities","7","0","0","39",
"Ohio","2002","71393 ","Marinas","141","0","0","39",
"Ohio","2002","71395 ","Bowling centers","335","5520","56065","39",
"Ohio","2002","713930","Marinas","141","0","0","39",
"Ohio","2002","71394 ","Fitness & recreational sports centers","1000","14199","155014","39",
"Ohio","2002","713940","Fitness & recreational sports centers","1000","14199","155014","39",
"Ohio","2002","713950","Bowling centers","335","5520","56065","39",
"Ohio","2002","71399 ","All other amusement & recreation industries","479","2898","51573","39",
"Ohio","2002","721211","RV parks & campgrounds","150","434","9829","39",
"Ohio","2002","713990","All other amusement & recreation industries","479","2898","51573","39",
"Ohio","2002","7212  ","RV parks & recreational camps","230","962","20694","39",
"Ohio","2002","72121 ","RV parks & recreational camps","230","962","20694","39",
"Ohio","2002","721214","Recreational, vacation camps (exc campgrounds)","80","528","10865","39",
"Ohio","2002","722330","Mobile food services","146","631","11741","39",
"Ohio","2002","7213  ","Rooming & boarding houses","128","543","5794","39",
"Ohio","2002","722320","Caterers","388","5231","65215","39",
"Ohio","2002","72233 ","Mobile food services","146","631","11741","39",
"Ohio","2002","7224  ","Drinking places (alcoholic beverages)","3268","17321","162010","39",
"Ohio","2002","8113  ","Commercial equipment (exc auto & elec) R&M","1092","9851","341158","39",
"Ohio","2002","72241 ","Drinking places (alcoholic beverages)","3268","17321","162010","39",
"Ohio","2002","811213","Communication equipment R&M","38","1207","60602","39",
"Ohio","2002","811219","Other electronic & precision equipment R&M","131","1750","82474","39",
"Ohio","2002","812310","Coin-operated laundries & drycleaners","523","2642","35132","39",
"Ohio","2002","81131 ","Commercial equipment (exc auto & elec) R&M","1092","9851","341158","39",
"Ohio","2002","8123  ","Drycleaning & laundry services","1461","16207","298705","39",
"Ohio","2002","81231 ","Coin-operated laundries & drycleaners","523","2642","35132","39",
"Ohio","2002","81232 ","Drycleaning & laundry services (exc coin-op)","824","6975","99796","39",
"Ohio","2002","813910","Business associations","612","3794","151513","39",
"Ohio","2002","812320","Drycleaning & laundry services (exc coin-op)","824","6975","99796","39",
"Ohio","2002","8139  ","Business, labor, political, like organizations","2584","21962","489858","39",
"Ohio","2002","81391 ","Business associations","612","3794","151513","39",
"Ohio","2002","81392 ","Professional organizations","277","2322","84416","39",
"Ohio","2002","211111","Crude petroleum & natural gas extraction","221","0","0","39",
"Ohio","2002","211112","Natural gas liquid extraction","3","0","0","39",
"Ohio","2002","234920","Pwr, communication transmsn line construction","131","2007","64431","39",
"Ohio","2002","813920","Professional organizations","277","2322","84416","39",
"Ohio","2002","212   ","Mining (except oil & gas)","339","7960","340985","39",
"Ohio","2002","2121  ","Coal mining","56","3507","160158","39",
"Ohio","2002","21211 ","Coal mining","56","3507","160158","39",
"Ohio","2002","23492 ","Pwr, communication transmsn line construction","131","2007","64431","39",
"Ohio","2002","31142 ","Fruit & veg canning, pickling & drying","41","3650","156978","39",
"Ohio","2002","23493 ","Industrial nonbuilding structure construction","21","3646","287141","39",
"Ohio","2002","234930","Industrial nonbuilding structure construction","21","3646","287141","39",
"Ohio","2002","311412","Frozen specialty food mfg","21","6598","192183","39",
"Ohio","2002","314110","Carpet & rug mills","5","0","0","39",
"Ohio","2002","311421","Fruit & vegetable canning","34","0","0","39",
"Ohio","2002","311422","Specialty canning","5","0","0","39",
"Ohio","2002","311423","Dried & dehydrated food mfg","2","0","0","39",
"Ohio","2002","31412 ","Curtain & linen mills","85","0","0","39",
"Ohio","2002","314121","Curtain & drapery mills","61","0","0","39",
"Ohio","2002","322130","Paperboard mills","14","0","0","39",
"Ohio","2002","314129","Other household textile product mills","24","1236","29545","39",
