"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"South Carolina","2009","00    ","Total for all sectors","103254","1542825","51720724","45",
"South Carolina","2009","11    ","Agriculture, forestry, fishing and hunting","531","4011","136699","45",
"South Carolina","2009","113   ","Forestry and logging","351","2535","88211","45",
"South Carolina","2009","1131  ","Timber tract operations","21","0","3112","45",
"South Carolina","2009","11311 ","Timber tract operations","21","0","3112","45",
"South Carolina","2009","113110","Timber tract operations","21","0","3112","45",
"South Carolina","2009","1132  ","Forest nurseries and gathering of forest products","4","22","1180","45",
"South Carolina","2009","11321 ","Forest nurseries and gathering of forest products","4","22","1180","45",
"South Carolina","2009","113210","Forest nurseries and gathering of forest products","4","22","1180","45",
"South Carolina","2009","1133  ","Logging","326","2432","83919","45",
"South Carolina","2009","11331 ","Logging","326","2432","83919","45",
"South Carolina","2009","113310","Logging","326","2432","83919","45",
"South Carolina","2009","114   ","Fishing, hunting and trapping","13","0","0","45",
"South Carolina","2009","1141  ","Fishing","7","0","0","45",
"South Carolina","2009","11411 ","Fishing","7","0","0","45",
"South Carolina","2009","114111","Finfish fishing","4","0","0","45",
"South Carolina","2009","114112","Shellfish fishing","2","0","0","45",
"South Carolina","2009","114119","Other marine fishing","1","0","0","45",
"South Carolina","2009","1142  ","Hunting and trapping","6","0","0","45",
"South Carolina","2009","11421 ","Hunting and trapping","6","0","0","45",
"South Carolina","2009","114210","Hunting and trapping","6","0","0","45",
"South Carolina","2009","115   ","Support activities for agriculture and forestry","167","1170","35740","45",
"South Carolina","2009","1151  ","Support activities for crop production","47","0","8306","45",
"South Carolina","2009","11511 ","Support activities for crop production","47","0","8306","45",
"South Carolina","2009","115111","Cotton ginning","9","40","1591","45",
"South Carolina","2009","115112","Soil preparation, planting, and cultivating","14","0","1454","45",
"South Carolina","2009","115113","Crop harvesting, primarily by machine","2","0","0","45",
"South Carolina","2009","115114","Postharvest crop activities (except cotton ginning)","11","0","2918","45",
"South Carolina","2009","115115","Farm labor contractors and crew leaders","6","0","1915","45",
"South Carolina","2009","115116","Farm management services","5","0","221","45",
"South Carolina","2009","1152  ","Support activities for animal production","58","202","3738","45",
"South Carolina","2009","11521 ","Support activities for animal production","58","202","3738","45",
"South Carolina","2009","115210","Support activities for animal production","58","202","3738","45",
"South Carolina","2009","1153  ","Support activities for forestry","62","582","23696","45",
"South Carolina","2009","11531 ","Support activities for forestry","62","582","23696","45",
"South Carolina","2009","115310","Support activities for forestry","62","582","23696","45",
"South Carolina","2009","21    ","Mining, quarrying, and oil and gas extraction","89","1104","45742","45",
"South Carolina","2009","211   ","Oil and gas extraction","2","0","0","45",
"South Carolina","2009","2111  ","Oil and gas extraction","2","0","0","45",
"South Carolina","2009","21111 ","Oil and gas extraction","2","0","0","45",
"South Carolina","2009","211111","Crude petroleum and natural gas extraction","2","0","0","45",
"South Carolina","2009","212   ","Mining (except oil and gas)","64","1010","40880","45",
"South Carolina","2009","2122  ","Metal ore mining","1","0","0","45",
"South Carolina","2009","21229 ","Other metal ore mining","1","0","0","45",
"South Carolina","2009","212299","All other metal ore mining","1","0","0","45",
"South Carolina","2009","2123  ","Nonmetallic mineral mining and quarrying","63","1003","40687","45",
"South Carolina","2009","21231 ","Stone mining and quarrying","29","602","24673","45",
"South Carolina","2009","212311","Dimension stone mining and quarrying","1","0","0","45",
"South Carolina","2009","212312","Crushed and broken limestone mining and quarrying","5","96","3901","45",
"South Carolina","2009","212313","Crushed and broken granite mining and quarrying","22","0","19213","45",
"South Carolina","2009","212319","Other crushed and broken stone mining and quarrying","1","0","0","45",
"South Carolina","2009","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","25","328","12048","45",
"South Carolina","2009","212321","Construction sand and gravel mining","18","200","6942","45",
"South Carolina","2009","212322","Industrial sand mining","4","0","0","45",
"South Carolina","2009","212324","Kaolin and ball clay mining","2","0","0","45",
"South Carolina","2009","212325","Clay and ceramic and refractory minerals mining","1","0","0","45",
"South Carolina","2009","21239 ","Other nonmetallic mineral mining and quarrying","9","73","3966","45",
"South Carolina","2009","212399","All other nonmetallic mineral mining","9","73","3966","45",
"South Carolina","2009","213   ","Support activities for mining","23","0","4772","45",
"South Carolina","2009","2131  ","Support activities for mining","23","0","4772","45",
"South Carolina","2009","21311 ","Support activities for mining","23","0","4772","45",
"South Carolina","2009","213111","Drilling oil and gas wells","12","0","870","45",
"South Carolina","2009","213112","Support activities for oil and gas operations","6","0","0","45",
"South Carolina","2009","213114","Support activities for metal mining","3","0","0","45",
"South Carolina","2009","213115","Support activities for nonmetallic minerals (except fuels) mining","2","0","0","45",
"South Carolina","2009","22    ","Utilities","329","12113","873643","45",
"South Carolina","2009","221   ","Utilities","329","12113","873643","45",
"South Carolina","2009","2211  ","Electric power generation, transmission and distribution","269","11308","837778","45",
"South Carolina","2009","22111 ","Electric power generation","28","1939","165355","45",
"South Carolina","2009","221111","Hydroelectric power generation","6","0","0","45",
"South Carolina","2009","221112","Fossil fuel electric power generation","16","0","0","45",
"South Carolina","2009","221113","Nuclear electric power generation","2","0","0","45",
"South Carolina","2009","221119","Other electric power generation","4","0","0","45",
"South Carolina","2009","22112 ","Electric power transmission, control, and distribution","241","9369","672423","45",
"South Carolina","2009","221121","Electric bulk power transmission and control","3","0","0","45",
"South Carolina","2009","221122","Electric power distribution","238","9288","667104","45",
"South Carolina","2009","2212  ","Natural gas distribution","9","0","0","45",
"South Carolina","2009","22121 ","Natural gas distribution","9","0","0","45",
"South Carolina","2009","221210","Natural gas distribution","9","0","0","45",
"South Carolina","2009","2213  ","Water, sewage and other systems","51","390","13502","45",
"South Carolina","2009","22131 ","Water supply and irrigation systems","41","324","10906","45",
"South Carolina","2009","221310","Water supply and irrigation systems","41","324","10906","45",
"South Carolina","2009","22132 ","Sewage treatment facilities","8","60","2087","45",
"South Carolina","2009","221320","Sewage treatment facilities","8","60","2087","45",
"South Carolina","2009","22133 ","Steam and air-conditioning supply","2","0","0","45",
"South Carolina","2009","221330","Steam and air-conditioning supply","2","0","0","45",
"South Carolina","2009","23    ","Construction","10544","95350","3749507","45",
"South Carolina","2009","236   ","Construction of buildings","3037","24508","1299125","45",
"South Carolina","2009","2361  ","Residential building construction","2452","9283","313201","45",
"South Carolina","2009","23611 ","Residential building construction","2452","9283","313201","45",
"South Carolina","2009","236115","New single-family housing construction (except operative builders)","1184","4354","136243","45",
"South Carolina","2009","236116","New multifamily housing construction (except operative builders)","63","242","9502","45",
"South Carolina","2009","236117","New housing operative builders","370","1923","91479","45",
"South Carolina","2009","236118","Residential remodelers","835","2764","75977","45",
"South Carolina","2009","2362  ","Nonresidential building construction","585","15225","985924","45",
"South Carolina","2009","23621 ","Industrial building construction","48","1545","78294","45",
"South Carolina","2009","236210","Industrial building construction","48","1545","78294","45",
"South Carolina","2009","23622 ","Commercial and institutional building construction","537","13680","907630","45",
"South Carolina","2009","236220","Commercial and institutional building construction","537","13680","907630","45",
"South Carolina","2009","237   ","Heavy and civil engineering construction","853","20272","840652","45",
"South Carolina","2009","2371  ","Utility system construction","358","0","0","45",
"South Carolina","2009","23711 ","Water and sewer line and related structures construction","250","2452","82971","45",
"South Carolina","2009","237110","Water and sewer line and related structures construction","250","2452","82971","45",
"South Carolina","2009","23712 ","Oil and gas pipeline and related structures construction","13","384","22335","45",
"South Carolina","2009","237120","Oil and gas pipeline and related structures construction","13","384","22335","45",
"South Carolina","2009","23713 ","Power and communication line and related structures construction","95","0","0","45",
"South Carolina","2009","237130","Power and communication line and related structures construction","95","0","0","45",
"South Carolina","2009","2372  ","Land subdivision","219","1083","46377","45",
