"GEO_TTL","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"Puerto Rico","2012","00","Total for all sectors","44767","690597","16877486","72",
"Puerto Rico","2012","11","Agriculture, forestry, fishing and hunting","9","140","1077","72",
"Puerto Rico","2012","113","Forestry and logging","1","0","0","72",
"Puerto Rico","2012","1133","Logging","1","0","0","72",
"Puerto Rico","2012","11331","Logging","1","0","0","72",
"Puerto Rico","2012","11511","Support activities for crop production","4","0","0","72",
"Puerto Rico","2012","113310","Logging","1","0","0","72",
"Puerto Rico","2012","115","Support activities for agriculture and forestry","8","139","1065","72",
"Puerto Rico","2012","1151","Support activities for crop production","4","0","0","72",
"Puerto Rico","2012","115210","Support activities for animal production","4","0","48","72",
"Puerto Rico","2012","115112","Soil preparation, planting, and cultivating","1","0","0","72",
"Puerto Rico","2012","115114","Postharvest crop activities (except cotton ginning)","1","0","0","72",
"Puerto Rico","2012","115115","Farm labor contractors and crew leaders","2","0","0","72",
"Puerto Rico","2012","1152","Support activities for animal production","4","0","48","72",
"Puerto Rico","2012","11521","Support activities for animal production","4","0","48","72",
"Puerto Rico","2012","21231","Stone mining and quarrying","8","0","0","72",
"Puerto Rico","2012","21","Mining, quarrying, and oil and gas extraction","45","675","15563","72",
"Puerto Rico","2012","212","Mining (except oil and gas)","43","664","15358","72",
"Puerto Rico","2012","2123","Nonmetallic mineral mining and quarrying","43","664","15358","72",
"Puerto Rico","2012","213","Support activities for mining","2","0","0","72",
"Puerto Rico","2012","212312","Crushed and broken limestone mining and quarrying","3","0","548","72",
"Puerto Rico","2012","212319","Other crushed and broken stone mining and quarrying","5","0","0","72",
"Puerto Rico","2012","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","35","569","13678","72",
"Puerto Rico","2012","212321","Construction sand and gravel mining","31","548","13158","72",
"Puerto Rico","2012","212322","Industrial sand mining","4","0","0","72",
"Puerto Rico","2012","213112","Support activities for oil and gas operations","1","0","0","72",
"Puerto Rico","2012","2131","Support activities for mining","2","0","0","72",
"Puerto Rico","2012","21311","Support activities for mining","2","0","0","72",
"Puerto Rico","2012","213111","Drilling oil and gas wells","1","0","0","72",
"Puerto Rico","2012","221115","Wind electric power generation","1","0","0","72",
"Puerto Rico","2012","22","Utilities","24","374","19742","72",
"Puerto Rico","2012","221","Utilities","24","374","19742","72",
"Puerto Rico","2012","2211","Electric power generation, transmission and distribution","8","0","0","72",
"Puerto Rico","2012","22111","Electric power generation","4","0","0","72",
"Puerto Rico","2012","221111","Hydroelectric power generation","1","0","0","72",
"Puerto Rico","2012","2212","Natural gas distribution","5","0","0","72",
"Puerto Rico","2012","221118","Other electric power generation","2","0","0","72",
"Puerto Rico","2012","22112","Electric power transmission, control, and distribution","4","0","0","72",
"Puerto Rico","2012","221122","Electric power distribution","4","0","0","72",
"Puerto Rico","2012","22132","Sewage treatment facilities","2","0","0","72",
"Puerto Rico","2012","22121","Natural gas distribution","5","0","0","72",
"Puerto Rico","2012","221210","Natural gas distribution","5","0","0","72",
"Puerto Rico","2012","2213","Water, sewage and other systems","11","103","3099","72",
"Puerto Rico","2012","22131","Water supply and irrigation systems","8","0","0","72",
"Puerto Rico","2012","221310","Water supply and irrigation systems","8","0","0","72",
"Puerto Rico","2012","221320","Sewage treatment facilities","2","0","0","72",
"Puerto Rico","2012","23611","Residential building construction","670","8047","146916","72",
"Puerto Rico","2012","22133","Steam and air-conditioning supply","1","0","0","72",
"Puerto Rico","2012","221330","Steam and air-conditioning supply","1","0","0","72",
"Puerto Rico","2012","23","Construction","2071","32650","678233","72",
"Puerto Rico","2012","236","Construction of buildings","966","16421","319735","72",
"Puerto Rico","2012","2361","Residential building construction","670","8047","146916","72",
"Puerto Rico","2012","236115","New single-family housing construction (except for-sale builders)","308","4596","85807","72",
"Puerto Rico","2012","236210","Industrial building construction","48","1978","44314","72",
"Puerto Rico","2012","236116","New multifamily housing construction (except for-sale builders)","14","377","7525","72",
"Puerto Rico","2012","236117","New housing for-sale builders","20","245","5396","72",
"Puerto Rico","2012","236118","Residential remodelers","328","2829","48188","72",
"Puerto Rico","2012","2362","Nonresidential building construction","296","8374","172819","72",
"Puerto Rico","2012","23621","Industrial building construction","48","1978","44314","72",
"Puerto Rico","2012","237110","Water and sewer line and related structures construction","34","716","16332","72",
"Puerto Rico","2012","23622","Commercial and institutional building construction","248","6396","128505","72",
"Puerto Rico","2012","236220","Commercial and institutional building construction","248","6396","128505","72",
"Puerto Rico","2012","237","Heavy and civil engineering construction","208","4940","109229","72",
"Puerto Rico","2012","2371","Utility system construction","69","1021","24924","72",
"Puerto Rico","2012","23711","Water and sewer line and related structures construction","34","716","16332","72",
"Puerto Rico","2012","23721","Land subdivision","45","282","5245","72",
"Puerto Rico","2012","23712","Oil and gas pipeline and related structures construction","2","0","0","72",
"Puerto Rico","2012","237120","Oil and gas pipeline and related structures construction","2","0","0","72",
"Puerto Rico","2012","23713","Power and communication line and related structures construction","33","295","8213","72",
"Puerto Rico","2012","237130","Power and communication line and related structures construction","33","295","8213","72",
"Puerto Rico","2012","2372","Land subdivision","45","282","5245","72",
"Puerto Rico","2012","237310","Highway, street, and bridge construction","81","3415","75162","72",
"Puerto Rico","2012","237210","Land subdivision","45","282","5245","72",
"Puerto Rico","2012","2373","Highway, street, and bridge construction","81","3415","75162","72",
"Puerto Rico","2012","23731","Highway, street, and bridge construction","81","3415","75162","72",
"Puerto Rico","2012","23811","Poured concrete foundation and structure contractors","45","823","14993","72",
"Puerto Rico","2012","2379","Other heavy and civil engineering construction","13","222","3898","72",
"Puerto Rico","2012","23799","Other heavy and civil engineering construction","13","222","3898","72",
"Puerto Rico","2012","237990","Other heavy and civil engineering construction","13","222","3898","72",
"Puerto Rico","2012","238","Specialty trade contractors","897","11289","249269","72",
"Puerto Rico","2012","2381","Foundation, structure, and building exterior contractors","173","1740","31294","72",
"Puerto Rico","2012","23814","Masonry contractors","14","0","0","72",
"Puerto Rico","2012","238110","Poured concrete foundation and structure contractors","45","823","14993","72",
"Puerto Rico","2012","23812","Structural steel and precast concrete contractors","20","0","1930","72",
"Puerto Rico","2012","238120","Structural steel and precast concrete contractors","20","0","1930","72",
"Puerto Rico","2012","23813","Framing contractors","3","0","154","72",
"Puerto Rico","2012","238130","Framing contractors","3","0","154","72",
"Puerto Rico","2012","238140","Masonry contractors","14","0","0","72",
"Puerto Rico","2012","238170","Siding contractors","2","0","0","72",
"Puerto Rico","2012","23815","Glass and glazing contractors","12","0","1748","72",
"Puerto Rico","2012","238150","Glass and glazing contractors","12","0","1748","72",
"Puerto Rico","2012","23816","Roofing contractors","64","451","8102","72",
"Puerto Rico","2012","238160","Roofing contractors","64","451","8102","72",
"Puerto Rico","2012","23817","Siding contractors","2","0","0","72",
"Puerto Rico","2012","23819","Other foundation, structure, and building exterior contractors","13","68","1299","72",
"Puerto Rico","2012","238220","Plumbing, heating, and air-conditioning contractors","181","2584","52825","72",
"Puerto Rico","2012","238190","Other foundation, structure, and building exterior contractors","13","68","1299","72",
"Puerto Rico","2012","2382","Building equipment contractors","522","7763","184884","72",
"Puerto Rico","2012","23821","Electrical contractors and other wiring installation contractors","300","4794","119723","72",
"Puerto Rico","2012","238210","Electrical contractors and other wiring installation contractors","300","4794","119723","72",
"Puerto Rico","2012","23822","Plumbing, heating, and air-conditioning contractors","181","2584","52825","72",
"Puerto Rico","2012","23832","Painting and wall covering contractors","43","370","6061","72",
"Puerto Rico","2012","23829","Other building equipment contractors","41","385","12336","72",
"Puerto Rico","2012","238290","Other building equipment contractors","41","385","12336","72",
"Puerto Rico","2012","2383","Building finishing contractors","127","976","17541","72",
"Puerto Rico","2012","23831","Drywall and insulation contractors","22","234","4487","72",
"Puerto Rico","2012","238310","Drywall and insulation contractors","22","234","4487","72",
"Puerto Rico","2012","23834","Tile and terrazzo contractors","11","0","793","72",
"Puerto Rico","2012","238320","Painting and wall covering contractors","43","370","6061","72",
"Puerto Rico","2012","23833","Flooring contractors","16","150","3187","72",
"Puerto Rico","2012","238330","Flooring contractors","16","150","3187","72",
"Puerto Rico","2012","2389","Other specialty trade contractors","75","810","15550","72",
"Puerto Rico","2012","238340","Tile and terrazzo contractors","11","0","793","72",
"Puerto Rico","2012","23835","Finish carpentry contractors","25","89","1406","72",
"Puerto Rico","2012","238350","Finish carpentry contractors","25","89","1406","72",
"Puerto Rico","2012","23839","Other building finishing contractors","10","81","1607","72",
"Puerto Rico","2012","238390","Other building finishing contractors","10","81","1607","72",
"Puerto Rico","2012","238990","All other specialty trade contractors","36","425","6913","72",
"Puerto Rico","2012","23891","Site preparation contractors","39","385","8637","72",
"Puerto Rico","2012","238910","Site preparation contractors","39","385","8637","72",
"Puerto Rico","2012","23899","All other specialty trade contractors","36","425","6913","72",
"Puerto Rico","2012","311119","Other animal food manufacturing","14","325","11904","72",
"Puerto Rico","2012","31-33","Manufacturing","1776","83422","2914643","72",
"Puerto Rico","2012","311","Food manufacturing","406","10325","259057","72",
"Puerto Rico","2012","3111","Animal food manufacturing","15","372","13478","72",
"Puerto Rico","2012","31111","Animal food manufacturing","15","372","13478","72",
"Puerto Rico","2012","311111","Dog and cat food manufacturing","1","0","0","72",
"Puerto Rico","2012","3112","Grain and oilseed milling","8","257","5301","72",
"Puerto Rico","2012","3113","Sugar and confectionery product manufacturing","23","268","6143","72",
"Puerto Rico","2012","31121","Flour milling and malt manufacturing","7","254","5138","72",
"Puerto Rico","2012","311211","Flour milling","4","0","0","72",
"Puerto Rico","2012","311212","Rice milling","3","0","4207","72",
"Puerto Rico","2012","31122","Starch and vegetable fats and oils manufacturing","1","0","0","72",
"Puerto Rico","2012","311224","Soybean and other oilseed processing","1","0","0","72",
"Puerto Rico","2012","31134","Nonchocolate confectionery manufacturing","18","214","4493","72",
"Puerto Rico","2012","31131","Sugar manufacturing","3","0","0","72",
"Puerto Rico","2012","311313","Beet sugar manufacturing","1","0","0","72",
"Puerto Rico","2012","311314","Cane sugar manufacturing","2","0","0","72",
"Puerto Rico","2012","31141","Frozen food manufacturing","9","0","0","72",
"Puerto Rico","2012","311340","Nonchocolate confectionery manufacturing","18","214","4493","72",
"Puerto Rico","2012","31135","Chocolate and chocolate confectionery manufacturing","2","0","0","72",
"Puerto Rico","2012","311351","Chocolate and confectionery manufacturing from cacao beans","1","0","0","72",
"Puerto Rico","2012","311352","Confectionery manufacturing from purchased chocolate","1","0","0","72",
"Puerto Rico","2012","3114","Fruit and vegetable preserving and specialty food manufacturing","17","0","0","72",
