Unnamed: 0,county,payann,estab,emp,ACID,ENRG,ETOX,EUTR,FOOD,GCC,HAPS,HAZW,HC,HNC,HRSP,HTOX,JOBS,LAND,METL,MINE,MSW,NREN,OZON,PEST,REN,SMOG,VADD,WATR,cancer
38485819,8906,848368,2836,23107,87.3037960076628,488.2963299500301,31072.78117892783,44.77388769586694,2947.3302022625594,24890.78987791991,64.93091294855077,348.50439837886756,2.5064700834749805e-05,0.00010704220347624277,37.118553553799785,0.00013215822612141782,9.676855495008954,37186.93197600833,0.05551642456219294,156.37777289641204,10563.28126082044,159.57686993652044,0.017067794749587265,0.8320081304293955,328.7194600135098,2249.009892820237,506501.31156499026,3885.994986077063,3455
25581131,6111,107686,581,3514,222.38206820549522,434604.58175131853,1815.0508108544548,21.717529851140263,445.664518398494,72969.68670538072,7.437464224583679,70.42392186998345,8.978083063882271e-06,3.722928453949775e-05,22.358253497070965,4.622624658640333e-05,0.8185268996117027,86107.9676932752,0.030171221207067837,0.0,1636.6928390468038,259554.8821029495,0.0023622170613363416,0.033876106593551294,175049.69964836893,3269.1641279741625,66112.47719164165,4676.056004059631,3455
15564259,3835,10892,168,370,1.4600862144065003,0.9650762990534609,1485.2326554222755,0.4770170018685809,83.28450993239773,315.0017784876171,0.33953759846400455,0.46644704569590206,4.201055948701587e-07,9.538014768606337e-07,1.37158623285769,1.3747428250294737e-06,0.12248149634252588,167238.4422174819,0.00013990210515623148,0.0,265.51717032321204,0.0,0.0002394401534765267,0.020238393725721945,0.9650762990534609,36.17260205308666,6507.741286518284,232.8466641676267,3455
8970815,2278,3138,71,70,0.004555260704099303,0.002739437216726933,0.004333548245593473,0.0005877797127833394,2.9366640717125723,18.78787982121352,0.0013184731349053878,0.059036490249598034,1.6416767334201633e-09,3.2736610108992316e-09,0.0005813661592469275,4.91883130996557e-09,0.01487047246069674,15.843167728800275,2.7078446781457314e-06,0.0,23.108756631301546,0.0,1.2058238599474642e-06,5.05299932686372e-10,0.002739437216726933,0.1914089534624427,1908.747458112268,1.1419855293221859,3455
45663523,11937,1459073,4641,44051,363.7967743421597,7463.010564129181,5723.914826977298,141.83657329927522,5498.256366826701,100112.96333502265,51.96154865838805,773.8052502262997,6.0761533232288846e-05,0.0002497256991311859,65.48558908410385,0.00031062056019977324,17.607427121922523,16864.545276567424,0.09089119832422533,16308.891042883546,19613.715623817687,4925.589141886863,0.013553422586067855,0.13892855411334354,2537.4214222423193,12737.237212616128,853442.3140719188,1979.480044680182,3455
55998422,15052,3919048,11364,113621,419.0385078242878,18596.479537809453,33295.49188539571,692.8888893119073,17027.140104788094,128675.65606712169,184.29888177992447,2017.9546102073282,9.688558582820439e-05,0.00043464004434606894,141.40278838138417,0.0005317381456789808,43.50280117008205,49490.86620902375,0.2073109309635357,16758.065918447966,60528.276192861624,10620.178669387698,0.035759525034179285,0.8707331921730163,7976.300868421744,13821.756668344204,2373722.3705854695,8343.483166993103,3455
37533511,10366,2366145,5710,60822,94.5547661416086,20020.455686621106,4072.7500484039083,28.457053929526598,6987.331476083182,44434.84603528002,34.70748430017616,684.6091361083539,2.1702337442904606e-05,9.12358926087944e-05,39.071683730452214,0.00011298884458229007,20.94977527625345,75171.98501678638,0.05340991640632772,15.829973534520384,29123.694959476674,12601.797372640676,0.011565046080267845,0.09473456937228017,7418.658313980424,3257.9651157115222,1492113.14821007,2003.9776717938978,3455
24328250,6900,58134,500,2043,29.512078595719355,15.928161528105127,6237.7736514291,6.444937728749412,323.1234519385249,5546.122813938972,3.3294690824503315,3.296465346086354,4.620386693549083e-06,1.6606134045282032e-05,6.572815889835829,2.1235979896981122e-05,0.5714372049355024,379626.3861552112,0.0013025894979178394,0.0,1105.9267214357628,0.0,0.0021672880577311266,0.12301070012530191,15.928161528105127,885.9579794954631,35921.73441507667,706.97996100797,3455
7934955,2310,6157,61,196,3.2299785072768423,1.037734798077069,3346.2500480498106,1.0401834427607028,34.45247912876702,548.1497368645795,0.45512511926567156,0.1281766269127978,8.356337222771112e-07,1.892213880519255e-06,2.7379826382090386,2.7294988949527065e-06,0.05069272031058496,376791.56820465677,0.00025118642330138903,0.0,104.1769682318092,0.0,8.890373940784172e-05,0.04560543513532919,1.037734798077069,75.25626049043944,3698.3451359173832,511.65459738701566,3455
16401759,4898,18844,217,664,1.8852529629386237,53.0813078241728,1860.18163187876,3.1578978504534865,146.54064383738375,448.17535483964963,0.535112155166584,1.0496838839739568,5.542369089101331e-07,1.2453031240935445e-06,1.8330488916333894,1.8006449709273573e-06,0.237305667893571,209444.75977366735,0.0002933198233244332,0.0,492.6246889795072,30.279587949985,0.0003393577596698193,0.02534500064121945,22.80171987418781,47.34098639736999,11766.987670326555,294.76982783401365,3455
53729431,16443,1786263,5782,52527,116.72192591796708,5980.899181324117,8914.881179525353,39.5893556856837,7194.528707081773,41518.471146026284,62.52399487777162,522.3343956441845,3.4671328632491134e-05,0.0001523588608819731,38.55378973465327,0.00018710122606944507,20.31614827785351,16275.452609392285,0.09312583132925571,19.92110147669259,26107.061891384797,3437.0902749713823,0.026946873847807546,0.23453123797213427,2543.8089063527364,4282.597082735952,1070820.9056944614,2857.413796430767,3455
47676330,14940,1385051,4805,45354,536.308562437303,554408.0258118454,11140.202930862266,163.3669633045983,5523.928594661035,156061.32213602567,50.91553847204381,536.0165691713972,5.555771193237539e-05,0.0002362684131486134,74.71149598190715,0.00029194983158660606,14.598758350674643,236346.74629346863,0.09122469803322183,345823.1441942919,21082.520314749057,330817.5856715732,0.018019131656574126,0.2587490912212441,223590.44014027208,12947.752088307843,854143.5647007246,7850.7740226723245,3455
44792267,14365,1069817,3717,30318,48.43952573604582,813.1034426913982,12094.041152862115,22.872062068175367,3460.6854264021863,16621.318231486777,61.04852774965481,249.21872579783158,2.2606555241652582e-05,8.771188972199535e-05,27.213911784482804,0.00011036363507869626,10.049792057734843,15451.458418918939,0.037726325829349955,0.013357124061797822,13314.737852207827,219.13619179784192,0.007900454410535855,0.32238744141951525,593.9672508935562,1759.5989524259116,650663.6099089241,2677.49640907452,3455
